plan_id,case_label,site_group,true_model_id,true_model_label,comparator_id,comparator_label,metric,label,units,true_value,comparator_value,true_minus_comparator,favors_true_sink
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",mean_tunel_valley,mean_tunel_valley,a.u.,0.805605411529541,0.805605411529541,0.0,False
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1238.65966796875,1238.65966796875,0.0,False
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",cytokine_global_auc,cytokine_global_auc,a.u.,82.31208801269531,82.31208801269531,0.0,False
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5035285949707031,0.5037097334861755,-0.0001811385154724121,True
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",mean_tunel_valley,mean_tunel_valley,a.u.,0.805605411529541,0.8420113325119019,-0.03640592098236084,True
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1238.65966796875,1496.0516357421875,-257.3919677734375,True
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",cytokine_global_auc,cytokine_global_auc,a.u.,82.31208801269531,87.2175521850586,-4.905464172363281,True
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5035285949707031,0.5070682764053345,-0.0035396814346313477,True
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",mean_tunel_valley,mean_tunel_valley,a.u.,0.805605411529541,0.8565360903739929,-0.050930678844451904,True
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1238.65966796875,1377.093994140625,-138.434326171875,True
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",cytokine_global_auc,cytokine_global_auc,a.u.,82.31208801269531,77.64439392089844,4.667694091796875,False
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5035285949707031,0.5047352313995361,-0.0012066364288330078,True
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",mean_tunel_valley,mean_tunel_valley,a.u.,0.805605411529541,0.7611678242683411,0.04443758726119995,False
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1238.65966796875,881.412353515625,357.247314453125,False
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",cytokine_global_auc,cytokine_global_auc,a.u.,82.31208801269531,66.72821807861328,15.583869934082031,False
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5035285949707031,0.5072748064994812,-0.003746211528778076,True
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",mean_tunel_valley,mean_tunel_valley,a.u.,0.805605411529541,0.8713662624359131,-0.06576085090637207,True
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1238.65966796875,1584.9163818359375,-346.2567138671875,True
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",cytokine_global_auc,cytokine_global_auc,a.u.,82.31208801269531,81.83042907714844,0.481658935546875,False
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5035285949707031,0.5063954591751099,-0.0028668642044067383,True
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",mean_tunel_valley,mean_tunel_valley,a.u.,0.805605411529541,0.8369147777557373,-0.03130936622619629,True
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1238.65966796875,1405.4927978515625,-166.8331298828125,True
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",cytokine_global_auc,cytokine_global_auc,a.u.,82.31208801269531,77.54717254638672,4.764915466308594,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5006422400474548,0.5006149411201477,2.7298927307128906e-05,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",mean_tunel_valley,mean_tunel_valley,a.u.,0.8587533831596375,0.8790237307548523,-0.020270347595214844,True
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1347.9599609375,1506.601806640625,-158.641845703125,True
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",cytokine_global_auc,cytokine_global_auc,a.u.,126.99065399169922,139.32728576660156,-12.336631774902344,True
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5006422400474548,0.5006422400474548,0.0,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",mean_tunel_valley,mean_tunel_valley,a.u.,0.8587533831596375,0.8587533831596375,0.0,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1347.9599609375,1347.9599609375,0.0,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",cytokine_global_auc,cytokine_global_auc,a.u.,126.99065399169922,126.99065399169922,0.0,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5006422400474548,0.5003081560134888,0.00033408403396606445,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",mean_tunel_valley,mean_tunel_valley,a.u.,0.8587533831596375,0.8559679985046387,0.0027853846549987793,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1347.9599609375,1345.1361083984375,2.8238525390625,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",cytokine_global_auc,cytokine_global_auc,a.u.,126.99065399169922,127.83403015136719,-0.8433761596679688,True
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5006422400474548,0.5006272792816162,1.4960765838623047e-05,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",mean_tunel_valley,mean_tunel_valley,a.u.,0.8587533831596375,0.8452850580215454,0.013468325138092041,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1347.9599609375,1232.70361328125,115.25634765625,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",cytokine_global_auc,cytokine_global_auc,a.u.,126.99065399169922,114.95526885986328,12.035385131835938,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5006422400474548,0.5006104707717896,3.17692756652832e-05,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",mean_tunel_valley,mean_tunel_valley,a.u.,0.8587533831596375,0.8187284469604492,0.04002493619918823,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1347.9599609375,1023.8175048828125,324.1424560546875,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",cytokine_global_auc,cytokine_global_auc,a.u.,126.99065399169922,107.5895767211914,19.401077270507812,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5006422400474548,0.5011977553367615,-0.0005555152893066406,True
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",mean_tunel_valley,mean_tunel_valley,a.u.,0.8587533831596375,0.865610659122467,-0.00685727596282959,True
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1347.9599609375,1440.9208984375,-92.9609375,True
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",cytokine_global_auc,cytokine_global_auc,a.u.,126.99065399169922,123.35993957519531,3.6307144165039062,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5006422400474548,0.5004830956459045,0.00015914440155029297,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",mean_tunel_valley,mean_tunel_valley,a.u.,0.8587533831596375,0.8404053449630737,0.01834803819656372,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1347.9599609375,1316.4627685546875,31.4971923828125,False
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",cytokine_global_auc,cytokine_global_auc,a.u.,126.99065399169922,119.51921844482422,7.471435546875,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5307884812355042,0.5309968590736389,-0.00020837783813476562,True
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",mean_tunel_valley,mean_tunel_valley,a.u.,0.9008257985115051,0.9105151891708374,-0.009689390659332275,True
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1714.9835205078125,1771.2127685546875,-56.229248046875,True
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",cytokine_global_auc,cytokine_global_auc,a.u.,128.13238525390625,133.0121307373047,-4.8797454833984375,True
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5307884812355042,0.5307884812355042,0.0,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",mean_tunel_valley,mean_tunel_valley,a.u.,0.9008257985115051,0.9008257985115051,0.0,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1714.9835205078125,1714.9835205078125,0.0,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",cytokine_global_auc,cytokine_global_auc,a.u.,128.13238525390625,128.13238525390625,0.0,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5307884812355042,0.5303642153739929,0.00042426586151123047,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",mean_tunel_valley,mean_tunel_valley,a.u.,0.9008257985115051,0.8885867595672607,0.012239038944244385,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1714.9835205078125,1607.94775390625,107.0357666015625,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",cytokine_global_auc,cytokine_global_auc,a.u.,128.13238525390625,125.24410247802734,2.8882827758789062,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5307884812355042,0.531012773513794,-0.00022429227828979492,True
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",mean_tunel_valley,mean_tunel_valley,a.u.,0.9008257985115051,0.8827782273292542,0.018047571182250977,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1714.9835205078125,1457.5489501953125,257.4345703125,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",cytokine_global_auc,cytokine_global_auc,a.u.,128.13238525390625,109.9443588256836,18.188026428222656,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5307884812355042,0.531171977519989,-0.0003834962844848633,True
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",mean_tunel_valley,mean_tunel_valley,a.u.,0.9008257985115051,0.8836991786956787,0.017126619815826416,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1714.9835205078125,1565.618408203125,149.3651123046875,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",cytokine_global_auc,cytokine_global_auc,a.u.,128.13238525390625,117.40950012207031,10.722885131835938,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5307884812355042,0.5318626761436462,-0.0010741949081420898,True
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",mean_tunel_valley,mean_tunel_valley,a.u.,0.9008257985115051,0.8987849950790405,0.0020408034324645996,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1714.9835205078125,1697.59423828125,17.3892822265625,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",cytokine_global_auc,cytokine_global_auc,a.u.,128.13238525390625,116.68685913085938,11.445526123046875,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5307884812355042,0.5310385823249817,-0.00025010108947753906,True
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",mean_tunel_valley,mean_tunel_valley,a.u.,0.9008257985115051,0.8763607144355774,0.024465084075927734,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1714.9835205078125,1549.6488037109375,165.334716796875,False
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",cytokine_global_auc,cytokine_global_auc,a.u.,128.13238525390625,111.82406616210938,16.308319091796875,False
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.4786982536315918,0.4795982539653778,-0.0009000003337860107,True
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",mean_tunel_valley,mean_tunel_valley,a.u.,0.8638595342636108,0.8788699507713318,-0.015010416507720947,True
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1419.5419921875,1481.8489990234375,-62.3070068359375,True
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",cytokine_global_auc,cytokine_global_auc,a.u.,135.66064453125,141.69711303710938,-6.036468505859375,True
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.4786982536315918,0.4786982536315918,0.0,False
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",mean_tunel_valley,mean_tunel_valley,a.u.,0.8638595342636108,0.8638595342636108,0.0,False
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1419.5419921875,1419.5419921875,0.0,False
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",cytokine_global_auc,cytokine_global_auc,a.u.,135.66064453125,135.66064453125,0.0,False
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.4786982536315918,0.4780646562576294,0.0006335973739624023,False
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",mean_tunel_valley,mean_tunel_valley,a.u.,0.8638595342636108,0.8446184396743774,0.0192410945892334,False
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1419.5419921875,1295.446044921875,124.095947265625,False
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",cytokine_global_auc,cytokine_global_auc,a.u.,135.66064453125,132.02871704101562,3.631927490234375,False
