plan_id,case_label,site_group,true_model_id,true_model_label,comparator_id,comparator_label,metric,label,units,true_value,comparator_value,true_minus_comparator,favors_true_sink
case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",outside_gtv_d2,Outside-GTV D2,Gy,23.144090270996095,22.8006591796875,0.34343109130859517,False
case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,17.161984657356395,15.640143627579524,1.521841029776871,False
case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",ptv_d95,PTV D95,Gy,16.45910987854004,14.779518318176269,1.6795915603637717,True
case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",pvdr,PVDR,ratio,1.2569070448772695,1.5135109018298463,-0.2566038569525768,False
case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,20.190831645444142,18.051487995020466,2.139343650423676,False
case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,16.72065450452765,14.759244584436582,1.9614099200910697,False
case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",brainstem_d2,Brainstem D2,Gy,25.244690856933595,24.12786247253419,1.1168283843994047,False
case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",parotid_r_mean,Parotid R mean,Gy,24.990359816888365,26.104803170098197,-1.1144433532098326,True
case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",outside_gtv_d2,Outside-GTV D2,Gy,23.144090270996095,21.783037567138674,1.3610527038574212,False
case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,true_vessel_sink,"Bystander, anatomical vascular sink",distance_decay_sink_lambda15mm,"Bystander, distance-decay sink (lambda 15 mm)",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,17.161984657356395,15.575558499173226,1.5864261581831691,False
