peripheral_target_d95_gy,gtv_d95_gy,pvdr,peak_mean_gy,valley_mean_gy,spill_shell_0_5_mean_gy,spill_shell_5_15_mean_gy,cord_d2_gy,brainstem_d2_gy,parotid_r_mean_gy,seed,history_scale,histories_base,histories_spot,run_root
3.4999999403953552,4.131856083869934,1.8144690277418467,15.577855236828327,8.585351967244858,7.56339168548584,6.086430072784424,8.679199867248535,8.506267261505128,1.3243194203887814,11,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase31_publication_package/phase30_repeats/seed11_hist0p5
3.5000000596046448,4.304529929161072,2.1582708884786355,14.811937555670738,6.862872327445267,6.18572473526001,4.685732841491699,9.146297302246094,12.954028358459473,2.2166253829022864,11,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase31_publication_package/phase30_repeats/seed11_hist1p0
3.4999999403953552,4.200255608558655,2.3320868953967553,14.826419718563557,6.357576018213145,5.812148094177246,4.396191596984863,10.200105094909667,14.215276393890383,2.2445532224534714,11,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase31_publication_package/phase30_repeats/seed11_hist2p0
3.5000000596046448,4.197000169754029,1.7729684458992239,14.983195573091507,8.450909325401021,7.807531356811523,5.651681423187256,13.262099533081054,16.57603832244873,5.2586232338983985,22,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase31_publication_package/phase30_repeats/seed22_hist0p5
3.5000000596046448,4.331592035293579,2.053274343191104,15.265024833381176,7.434478925820005,6.6852850914001465,4.790118217468262,9.212910537719727,15.435125541687015,4.286463296659214,22,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase31_publication_package/phase30_repeats/seed22_hist1p0
3.4999999403953552,4.12299611568451,2.2382691903282472,14.683668203651905,6.560278034072618,6.0085320472717285,4.515815734863281,8.945851898193359,15.969426879882812,3.030584577002476,22,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase31_publication_package/phase30_repeats/seed22_hist2p0
3.4999998211860657,3.7768378973007204,1.8207336153420544,14.791474178433418,8.123908985804384,8.312482833862305,6.7317681312561035,8.86425380706787,15.754401454925539,5.948919936041651,33,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase31_publication_package/phase30_repeats/seed33_hist0p5
3.5,3.9038222074508666,1.9446822782265965,15.22766811400652,7.830414399566084,7.2378764152526855,5.487081050872803,10.863286018371582,14.099303359985353,4.382957441106285,33,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase31_publication_package/phase30_repeats/seed33_hist1p0
3.5000000596046448,4.259796357154846,2.1662075962347758,14.735129177570343,6.802270107067493,6.039383411407471,4.467349529266357,8.175034255981444,15.423526191711426,2.9231657085447376,33,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase31_publication_package/phase30_repeats/seed33_hist2p0
