dataset,mode,mode_label,target_label,vertex_voxels,peripheral_target_d95_gy,gtv_d95_gy,pvdr,peak_mean_gy,valley_mean_gy,spill_shell_0_5_mean_gy,spill_shell_5_15_mean_gy,cord_d2_gy,brainstem_d2_gy,parotid_r_mean_gy,mean_gammah2ax_peak,mean_gammah2ax_valley,mean_tunel_peak,mean_tunel_valley,mean_cytokine_final_peak,mean_cytokine_final_valley,cytokine_global_auc,cytokine_peak_roi_auc,cytokine_valley_roi_auc,immune_scalar,icd_volume_cm3,vessel_voxels
phase30_yang_topas_photon,physical_only,Physical-only,CTVBOOST D95,128,3.5,3.9038222074508666,1.9446822782265965,15.22766811400652,7.830414399566084,7.2378764152526855,5.487081050872803,10.863286018371582,14.099303359985353,4.382957441106285,0.6824033856391907,0.3414399027824402,0.6824033856391907,0.3414399027824402,0.0,0.0,0.0,0.0,0.0,0.9499959996799744,94.992,
phase30_yang_topas_photon,bystander_no_sink,"Bystander, no vascular sink",CTVBOOST D95,128,17.00303030014038,19.870237350463867,1.2764970881557425,31.7039133310318,24.836651509199275,20.39246940612793,16.46695327758789,21.663321380615233,23.8761580657959,15.566046344783297,0.79294753074646,0.5505954027175903,0.9801228046417236,0.911794900894165,,,185.13870239257812,2086.921630859375,1594.553466796875,0.9499959996799744,94.992,0
phase30_yang_topas_photon,bystander_with_sink,"Bystander, anatomical vascular sink",CTVBOOST D95,128,16.234291553497314,18.571355152130128,1.295416573882471,31.693518191576004,24.465889066547835,20.170013427734375,16.277969360351562,21.663321380615233,23.876081047058104,14.51490405826634,0.7929477095603943,0.550159215927124,0.9800792932510376,0.9029937386512756,,,181.5968475341797,2084.96923828125,1546.5555419921875,0.9499959996799744,94.992,1124
