plan_id,case_label,mode,endpoint,label,units,n_repeats,mean,std,min,max,p2_5,p97_5,mean_ci_lower,mean_ci_upper
case02,Left maxillary sinus crescent abutting orbit,bystander_with_sink,ptv_d95,PTV D95,Gy,9,16.126183976067434,0.5255162519315995,15.258659172058106,17.2990761756897,15.369476251602173,17.114286632537844,15.818761564095814,16.499283463425105
case02,Left maxillary sinus crescent abutting orbit,bystander_with_sink,pvdr,PVDR,ratio,9,1.6398613068489234,0.060024035056532234,1.5065150248020436,1.713478057459469,1.5252988003765149,1.7110951201781388,1.5982826800489882,1.6764551649858748
case02,Left maxillary sinus crescent abutting orbit,bystander_with_sink,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,20.322912916208686,0.9815426055533615,19.176305677775783,22.640203943651205,19.20999386016502,22.271803099690526,19.7408693750466,20.990603047093224
case02,Left maxillary sinus crescent abutting orbit,bystander_with_sink,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,17.101481676254696,1.104864340405702,15.725605436334867,19.63085950169414,15.813670303893225,19.33331412755432,16.45910694704539,17.885205285003224
case02,Left maxillary sinus crescent abutting orbit,physical_only,brainstem_d2,Brainstem D2,Gy,9,8.2410320769416,4.014679635797667,4.873595237731934,18.4617667388916,5.002047412872314,16.95368606567383,6.132504244592458,11.054869766023426
case02,Left maxillary sinus crescent abutting orbit,physical_only,cord_d2,Cord D2,Gy,9,5.6254989178975405,2.346769906304994,3.37060528755188,11.150527839660644,3.436280427932739,10.545362358093259,4.3058026631673165,7.359202692826587
case02,Left maxillary sinus crescent abutting orbit,physical_only,parotid_r_mean,Parotid R mean,Gy,9,0.3764435026313855,0.33648170380532766,0.1435745618070918,1.2384635959008727,0.14689595076020318,1.1179194631630722,0.2001737398205076,0.6195483785008279
case02,Left maxillary sinus crescent abutting orbit,physical_only,ptv_d95,PTV D95,Gy,9,3.4999999350971644,7.45756799056707e-08,3.4999998092651365,3.5000000119209287,3.4999998092651365,3.500000009536743,3.499999884764353,3.4999999788072373
case02,Left maxillary sinus crescent abutting orbit,physical_only,pvdr,PVDR,ratio,9,1.8226146145883217,0.24989141952760596,1.3246243815336918,2.159679685962725,1.3859476295442712,2.1490263501951317,1.654615886828111,1.9846501805896322
case02,Left maxillary sinus crescent abutting orbit,physical_only,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,7.497316584210602,1.2937535849880486,6.060654134305727,10.616750914920182,6.099544963352167,10.113992477938293,6.770746283888135,8.415971611067201
case02,Left maxillary sinus crescent abutting orbit,physical_only,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,6.418625635849985,1.2584841418836208,4.9525966319486745,9.259109969757013,5.024957945160604,8.95015512476287,5.701156404863182,7.312487760032749
case03,Base-of-tongue / oropharynx bilobed central mass,bystander_no_sink,brainstem_d2,Brainstem D2,Gy,9,38.3046890089247,0.831734652768038,37.22110549926758,39.62472412109375,37.243030853271485,39.529702239990236,37.769942211151125,38.87867757331001
case03,Base-of-tongue / oropharynx bilobed central mass,bystander_no_sink,cord_d2,Cord D2,Gy,9,39.994579281277126,0.8384341277094042,38.851896362304686,41.769434204101564,38.867332641601564,41.521762115478516,39.49458669026693,40.56262069278293
case03,Base-of-tongue / oropharynx bilobed central mass,bystander_no_sink,parotid_r_mean,Parotid R mean,Gy,9,17.121449690368173,0.42178118003236387,16.54175677251334,17.72147285384361,16.558422365670253,17.71858121698553,16.85079862224266,17.394046518350425
case03,Base-of-tongue / oropharynx bilobed central mass,bystander_no_sink,ptv_d95,PTV D95,Gy,9,17.421353499094646,0.5234264156089294,16.78180503845215,18.48612689971924,16.810573387145997,18.392227554321288,17.09509072701136,17.77526505920622
case03,Base-of-tongue / oropharynx bilobed central mass,bystander_no_sink,pvdr,PVDR,ratio,9,1.543065300997797,0.037077085558795915,1.4821897853255808,1.595653557910187,1.4842259389955332,1.5943104932756793,1.518203629689343,1.5658135834740117
case03,Base-of-tongue / oropharynx bilobed central mass,bystander_no_sink,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,20.972940626444625,0.8295070088352158,19.773532691713413,22.33771449820489,19.83107952509453,22.298103361321072,20.438167153053122,21.498513954577383
case03,Base-of-tongue / oropharynx bilobed central mass,bystander_no_sink,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,17.405313568186635,0.7989650141018797,16.38424159597515,18.75042931955137,16.391124466836935,18.68189216560816,16.87621036379571,17.958015800073067
case03,Base-of-tongue / oropharynx bilobed central mass,bystander_with_sink,brainstem_d2,Brainstem D2,Gy,9,37.88826839870877,0.8483365596871243,36.7009049987793,39.222057037353515,36.70858184814453,39.1050075378418,37.31938258277046,38.42065878423055
case03,Base-of-tongue / oropharynx bilobed central mass,bystander_with_sink,cord_d2,Cord D2,Gy,9,39.79396655612521,0.8310131141815451,38.64945220947265,41.561380767822264,38.67365060424804,41.31800006103516,39.283113432566324,40.34258613332112
case03,Base-of-tongue / oropharynx bilobed central mass,bystander_with_sink,parotid_r_mean,Parotid R mean,Gy,9,16.018934663350866,0.44066496030515695,15.431834284464518,16.653298130420723,15.444560918711652,16.64898583383271,15.731073950632117,16.3051851792769
case03,Base-of-tongue / oropharynx bilobed central mass,bystander_with_sink,ptv_d95,PTV D95,Gy,9,15.311066998375786,0.21828084218165777,14.979743719100952,15.663529396057129,14.992673206329346,15.644624614715577,15.17391796178288,15.444769985808266
case03,Base-of-tongue / oropharynx bilobed central mass,bystander_with_sink,pvdr,PVDR,ratio,9,1.359826889516718,0.034060515593605595,1.302337128191315,1.407943939814053,1.3049104652575174,1.4069553310931018,1.3377837925510476,1.3819144860603714
case03,Base-of-tongue / oropharynx bilobed central mass,bystander_with_sink,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,20.138178142466543,0.8406218767688013,18.915153700757006,21.495939831577772,18.974798708625073,21.464182153394113,19.62437749415484,20.679304568448547
case03,Base-of-tongue / oropharynx bilobed central mass,bystander_with_sink,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,17.01031566895636,0.803392585445014,15.984929924139758,18.346606756529077,15.990268423800199,18.285144417426014,16.48625987767466,17.55282736280547
case03,Base-of-tongue / oropharynx bilobed central mass,physical_only,brainstem_d2,Brainstem D2,Gy,9,17.696455171373156,2.0386680628032376,15.041935234069825,21.455668640136718,15.112919311523438,21.12600932312012,16.439401633580527,19.036518387794494
case03,Base-of-tongue / oropharynx bilobed central mass,physical_only,cord_d2,Cord D2,Gy,9,18.20985380384657,2.7851817384314668,15.046515007019043,25.120019454956054,15.213336524963378,24.016915924072265,16.657373583899606,20.14849623478783
case03,Base-of-tongue / oropharynx bilobed central mass,physical_only,parotid_r_mean,Parotid R mean,Gy,9,4.4271654497493405,0.5840958109576956,3.703235135415588,5.76807837907714,3.7467790884923455,5.557493117650349,4.097102624793379,4.821016886607899
case03,Base-of-tongue / oropharynx bilobed central mass,physical_only,ptv_d95,PTV D95,Gy,9,3.5000000132454767,1.0429498717535616e-07,3.4999998807907104,3.5000001788139343,3.4999998807907104,3.500000166893005,3.4999999470180936,3.50000007947286
case03,Base-of-tongue / oropharynx bilobed central mass,physical_only,pvdr,PVDR,ratio,9,1.7301646600816256,0.1760292148172458,1.460517369477163,1.9983412308622461,1.467562340878198,1.990376315872899,1.6136559866200435,1.8437819738119527
case03,Base-of-tongue / oropharynx bilobed central mass,physical_only,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,7.60311859931015,1.1173106622875002,6.011795262872403,9.478619964413015,6.09287630472579,9.420726480148886,6.897946507024302,8.361441192853425
