repeat_id,seed,history_scale,histories_base,histories_spot,repeat_root,plan_id,case_label,site_group,mode,mode_label,ptv_d95,pvdr,spill_shell_0_5_mean,spill_shell_5_15_mean,cord_d2,brainstem_d2,parotid_r_mean,gtv_d95,thyroid_mean,body_dmax,parotid_l_mean,spill_shell_15_30_mean,outside_gtv_d2,oar_adjacent_outside_gtv_mean,ptv_valley_outside_gtv_mean,peak_mean,valley_mean,peak_voxels,valley_voxels,risk_score,rank
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,bystander_with_sink,"Bystander, anatomical vascular sink",16.23165006637573,1.6803261898142436,19.80471553005206,16.59605856525259,15.768823318481445,23.201296234130865,5.264114377233717,19.37091178894043,18.39885075099697,43.32156753540039,15.441123910383745,12.081087497509248,24.61632461547851,12.292074936768033,19.80471553005206,38.21728022984096,22.743965107194928,525,18031,-5.087357338791497,1
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,physical_only,Physical-only,3.4999999403953552,1.7952728595913778,6.954701089112108,6.044435922241597,15.880622596740722,15.396855621337892,3.9209549007993756,3.852283406257629,7.6727671435004785,21.530689239501953,7.352358722205114,4.470753522503853,13.877736778259278,7.453342783199941,6.954701089112108,14.051590727076103,7.826994460482395,793,18035,3.866454685351821,4
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,bystander_no_sink,"Bystander, no vascular sink",17.374269008636475,1.5591256551128332,20.562481079038665,17.247256144089196,40.397864532470706,38.19147644042969,16.54175677251334,20.195899105072023,19.337422593828325,42.983402252197266,19.650599576006034,13.742043091381532,23.994822578430178,18.768409212814305,20.562481079038665,37.986616305415,24.36405056952637,793,18035,2.2640979725217787,4
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,bystander_with_sink,"Bystander, anatomical vascular sink",15.257014513015747,1.3752408600740587,19.71881368324697,16.844402162675266,40.18851837158203,37.894119110107425,15.431834284464518,16.41738510131836,19.244881629943848,40.6700553894043,18.62939704548229,13.536275593610295,23.544981956481934,18.199232640603817,19.71881368324697,31.552137273858204,22.9429899807944,793,18035,4.109109973408836,5
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,physical_only,Physical-only,3.5000001907348635,2.5521666419878155,5.3996220953107725,3.601243214778659,8.300867385864256,7.679363956451417,3.208233581167279,4.0203588008880615,6.08394644540899,18.7158203125,2.8521582256362894,1.714055072479853,7.243947448730468,3.7963381674083925,5.390589957182663,14.609754245728254,5.724451532815702,256,13699,-10.313661038113601,1
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,bystander_no_sink,"Bystander, no vascular sink",17.155239868164063,1.5041484100569316,19.728392806019183,14.080710792980218,31.519505462646485,20.119309310913085,12.827582412295872,21.305648612976075,20.696327984517573,39.568172454833984,12.209008666240807,8.46376656209204,20.68876022338867,14.580490942096512,19.718570357643515,35.40755386650562,23.53993371250212,256,13699,-4.296521871359432,2
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,bystander_with_sink,"Bystander, anatomical vascular sink",12.342333507537841,1.7457635342289697,17.73740464321508,13.442020824743205,31.298885955810547,19.899185943603516,11.941262523574059,12.370623588562012,20.45195153032663,39.397586822509766,11.262350849190144,8.220331622318497,19.625805740356444,13.89057104858421,17.72500361690235,35.19428565353155,20.159824033141685,256,13699,-4.818333533756981,2
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,physical_only,Physical-only,3.4999999046325683,1.887748000823505,7.0027016989349695,5.7762172550042985,15.338096046447754,14.71565486907959,6.787061565572565,3.8795579075813293,8.126899319536546,20.33294105529785,2.7138960816643456,4.175488295499712,13.864639205932626,7.021846690725265,7.0027016989349695,13.992657949015037,7.41235479677951,776,18122,4.784044869509663,5
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,bystander_no_sink,"Bystander, no vascular sink",17.402676391601563,1.5212985260701846,20.462724478898256,17.122977047521967,38.485528259277345,37.79617462158203,23.260977230650006,19.524928092956543,19.522847890115745,41.76311492919922,11.954371354074189,13.415232620434397,24.055740509033203,18.097825410556187,20.462724478898256,36.48578618973801,23.983317911960395,776,18122,3.219840668048856,5
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,bystander_with_sink,"Bystander, anatomical vascular sink",16.40284538269043,1.3612435484555754,19.766044773156157,16.74519523948479,38.29349349975586,37.59056304931641,21.934541781261714,18.12501811981201,19.436223007946193,39.19925308227539,11.379948565935848,13.224701028970346,23.355400505065923,17.444191711616355,19.766044773156157,31.136375230612213,22.873478640863773,776,18122,4.294060271144932,6
