case_id,case_label,metric,label,units,n_repeats,mean,std,min,max,p2_5,p97_5,mean_ci_lower,mean_ci_upper,coefficient_of_variation_pct
case03,Base-of-tongue / oropharynx bilobed central mass,thyroid_mean_gy,Thyroid mean,Gy,9,7.625163617148857,1.8147062618501892,5.80876845176744,12.179147935135077,5.833017592902523,11.33772849800417,6.570550038601715,8.98028195812032,23.798915708102932
case03,Base-of-tongue / oropharynx bilobed central mass,body_dmax_gy,Body Dmax,Gy,9,23.31737306382921,4.562807593319237,17.707223892211914,31.387304306030273,17.934222793579103,31.247225952148437,20.578747547997366,26.355262247721353,19.56827461150517
case04,Laryngo-hypopharyngeal elongated cylinder,ptv_d95_gy,PTV D95,Gy,9,3.5000000291400486,1.1882602643959469e-07,3.4999998569488526,3.5000001907348635,3.4999998664855956,3.5000001907348635,3.4999999523162844,3.500000103380945,3.3950292985794716e-06
case04,Laryngo-hypopharyngeal elongated cylinder,gtv_d95_gy,GTV D95,Gy,9,4.290230396058824,0.22124980743809383,3.8537049293518066,4.642467927932739,3.8870357036590577,4.600173025131226,4.144833866755167,4.424960503843097,5.157061206814038
case04,Laryngo-hypopharyngeal elongated cylinder,peak_mean_gy,Peak mean,Gy,9,15.014974544652635,3.2361442496327584,13.245091080665588,24.11396412178874,13.327978245913982,22.21312214657664,13.705484230852582,17.343376537246836,21.552778794322126
case04,Laryngo-hypopharyngeal elongated cylinder,valley_mean_gy,Valley mean,Gy,9,6.999819988072793,0.7810151547228064,5.724451532815702,8.196801760047185,5.766983061514159,8.126045708907277,6.471149990608609,7.500921057155181,11.157646283098737
case04,Laryngo-hypopharyngeal elongated cylinder,pvdr,PVDR,ratio,9,2.18063700045969,0.5724427174700013,1.7319694820936697,3.6470052244081024,1.7408210653179368,3.428037507924045,1.8796125800366303,2.5914499081849542,26.25116960545599
case04,Laryngo-hypopharyngeal elongated cylinder,spill_shell_0_5_mean_gy,Peri-GTV 0-5 mm mean,Gy,9,6.15218085808029,0.595149312983315,5.394136099874832,7.212247310369994,5.39523329896202,7.1620182771226855,5.784282103231421,6.529570509910369,9.673794166854577
case04,Laryngo-hypopharyngeal elongated cylinder,spill_shell_5_15_mean_gy,Peri-GTV 5-15 mm mean,Gy,9,3.9768889087029433,0.36594860550177066,3.601243214778659,4.637836781788189,3.605021535978982,4.617298326132954,3.755687895827343,4.221950075753225,9.201881518514035
case04,Laryngo-hypopharyngeal elongated cylinder,cord_d2_gy,Cord D2,Gy,9,11.830659726460773,2.283888798542334,8.300867385864256,15.25839500427246,8.330970283508298,14.946188018798827,10.268729562441505,13.309180024147029,19.304830426608643
case04,Laryngo-hypopharyngeal elongated cylinder,brainstem_d2_gy,Brainstem D2,Gy,9,21.487553691864015,8.298984943181518,7.679363956451417,31.356265258789065,8.068366889953614,31.169062881469728,15.826740461614397,26.606145583258737,38.62228833579981
case04,Laryngo-hypopharyngeal elongated cylinder,parotid_r_mean_gy,Parotid R mean,Gy,9,3.4661362679585332,0.9531356213220268,2.2507835269576373,5.888622360518484,2.375830774764822,5.458624804284837,2.961850329149686,4.1754706299564175,27.498504029773752
case04,Laryngo-hypopharyngeal elongated cylinder,thyroid_mean_gy,Thyroid mean,Gy,9,5.832356362560995,1.0482081276168727,4.58115588271581,8.229144481682557,4.646729776327824,7.927008238259484,5.209305641210936,6.592368638424743,17.972292199864878
case04,Laryngo-hypopharyngeal elongated cylinder,body_dmax_gy,Body Dmax,Gy,9,27.601497226291233,6.863695185439425,16.19331169128418,37.40629196166992,16.697813415527342,36.783190155029295,23.156931919521757,31.982271263334486,24.867111842402355
case05,Parapharyngeal / prestyloid deep-space bulky mass,ptv_d95_gy,PTV D95,Gy,9,3.499999965561761,1.2419709277875243e-07,3.499999737739563,3.5000001192092896,3.4999997568130494,3.5000001192092896,3.4999998860889012,3.5000000423855253,3.548488400022553e-06
case05,Parapharyngeal / prestyloid deep-space bulky mass,gtv_d95_gy,GTV D95,Gy,9,3.781603773434957,0.11843590250103352,3.6153177618980408,3.988188087940216,3.623102045059204,3.966462051868439,3.7075120329856874,3.853399949272474,3.1318961371104788
case05,Parapharyngeal / prestyloid deep-space bulky mass,peak_mean_gy,Peak mean,Gy,9,14.032993740164265,0.19593429926060466,13.782545411709657,14.343168044213167,13.78732126201551,14.332177843015218,13.91299664743441,14.167977898717266,1.3962401957026107
case05,Parapharyngeal / prestyloid deep-space bulky mass,valley_mean_gy,Valley mean,Gy,9,7.478231538172234,1.0570124001775527,6.116770493380348,9.646179414330932,6.1506859221741035,9.4024297711339,6.845418694565498,8.219408371787395,14.134523580636536
case05,Parapharyngeal / prestyloid deep-space bulky mass,pvdr,PVDR,ratio,9,1.9103176348963171,0.2436512239130501,1.486927355187289,2.263290499534416,1.522534876278677,2.261280185959399,1.7514883530345873,2.0644034088379994,12.754487497901067
case05,Parapharyngeal / prestyloid deep-space bulky mass,spill_shell_0_5_mean_gy,Peri-GTV 0-5 mm mean,Gy,9,6.933906470813175,1.089247308841927,5.5339272109691,8.91004801897963,5.576839709372728,8.779179168716105,6.224679140818459,7.65928168660406,15.70899915403943
case05,Parapharyngeal / prestyloid deep-space bulky mass,spill_shell_5_15_mean_gy,Peri-GTV 5-15 mm mean,Gy,9,5.878740495965068,1.0476678057581057,4.572369178053005,8.190576295998953,4.627340617085168,7.849052838560271,5.251934557668817,6.61462441840144,17.82129703594134
case05,Parapharyngeal / prestyloid deep-space bulky mass,cord_d2_gy,Cord D2,Gy,9,17.857074512905545,5.448375208437759,13.944996032714844,32.66195220947265,13.984490997314452,29.87596766662597,15.244737582630579,21.868663436889644,30.511017941377496
case05,Parapharyngeal / prestyloid deep-space bulky mass,brainstem_d2_gy,Brainstem D2,Gy,9,13.11764801449246,2.3014136669075675,10.529837722778321,18.849042282104495,10.698003761291504,18.022364799499513,11.877290297084388,14.761972358809576,17.54440784174839
case05,Parapharyngeal / prestyloid deep-space bulky mass,parotid_r_mean_gy,Parotid R mean,Gy,9,6.612904116735447,1.1818126507516233,5.015125537400293,9.324554721755211,5.17405890898271,9.003117198944091,5.9211606946416975,7.41007213051806,17.87131084754094
case05,Parapharyngeal / prestyloid deep-space bulky mass,thyroid_mean_gy,Thyroid mean,Gy,9,6.976626264524082,1.5259606966814545,5.3141353414523715,10.07605974076333,5.323588787992673,9.686227656517973,6.017735762031456,7.992062718751077,21.872473009496222
case05,Parapharyngeal / prestyloid deep-space bulky mass,body_dmax_gy,Body Dmax,Gy,9,25.396073871188694,6.241202763763616,19.522932052612305,37.019874572753906,19.684933853149413,36.71674270629883,21.688689062330457,29.7044183784061,24.575463102759866
case06,Buccal mucosa / cheek infiltrative crescent,ptv_d95_gy,PTV D95,Gy,9,3.5000000052981908,1.2351717652112914e-07,3.499999833106995,3.500000166893005,3.499999833106995,3.5000001621246337,3.4999999231762358,3.500000082121955,3.5290621809757915e-06
case06,Buccal mucosa / cheek infiltrative crescent,gtv_d95_gy,GTV D95,Gy,9,3.6750911924574114,0.1778791663025807,3.451156234741211,4.036127662658691,3.460548849105835,4.003622798919677,3.5594430233372583,3.8002156805992127,4.8401293189037515
case06,Buccal mucosa / cheek infiltrative crescent,peak_mean_gy,Peak mean,Gy,9,14.190683539015444,0.7314912393673219,13.534799535566242,15.917255610856326,13.556005534240466,15.727279878366849,13.777269740469064,14.706394092510186,5.15472871589435
case06,Buccal mucosa / cheek infiltrative crescent,valley_mean_gy,Valley mean,Gy,9,7.557483446812737,1.6778640433043568,5.62103442104831,10.31367725651323,5.640910400614328,10.250081605476433,6.506242763721049,8.710953566314231,22.20135915761711
case06,Buccal mucosa / cheek infiltrative crescent,pvdr,PVDR,ratio,9,1.9507610861537645,0.3400803933594378,1.4973817185189906,2.4078841226953442,1.5065684290290395,2.4032248348430905,1.7332727457173427,2.1594428682035303,17.433215977767954
