repeat_id,seed,history_scale,histories_base,histories_spot,repeat_root,case_id,case_label,component,ptv_d95_gy,gtv_d95_gy,peak_mean_gy,valley_mean_gy,pvdr,spill_shell_0_5_mean_gy,spill_shell_5_15_mean_gy,cord_d2_gy,brainstem_d2_gy,parotid_r_mean_gy,thyroid_mean_gy,body_dmax_gy
seed22_hist2p0,22,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist2p0,case02,Left maxillary sinus crescent abutting orbit,combined_processed_scaled,3.5000000119209287,3.8800589561462404,13.89652311052595,6.597245204773317,2.1064130071247575,6.255108279537924,5.314403198008321,3.37060528755188,5.515856113433838,0.1435745618070918,7.780905857543827,24.27231216430664
seed22_hist2p0,22,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist2p0,case03,Base-of-tongue / oropharynx bilobed central mass,combined_processed_scaled,3.5000001192092896,4.030773091316223,13.938614082817471,7.116923943800645,1.9585166559155114,6.417200472139336,5.556358022657688,16.99587371826172,16.05450420379639,4.626688168747257,5.930014157442855,18.84221839904785
seed22_hist2p0,22,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist2p0,case04,Laryngo-hypopharyngeal elongated cylinder,combined_processed_scaled,3.4999998569488526,4.416968774795532,13.659526906907558,7.21509953430686,1.8931862051186246,5.954525753466363,3.816350258122531,12.796187782287596,30.420253372192384,3.1297881494868887,4.909025350775881,32.22672653198242
seed22_hist2p0,22,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist2p0,case05,Parapharyngeal / prestyloid deep-space bulky mass,combined_processed_scaled,3.499999833106995,3.6709046959877014,13.885793249631666,6.837290682391133,2.030891166495723,6.165636549212563,5.549446236312997,14.892240829467772,13.107248420715333,6.1962471803029375,5.686755965737736,20.68105697631836
seed22_hist2p0,22,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist2p0,case06,Buccal mucosa / cheek infiltrative crescent,combined_processed_scaled,3.5000000953674317,3.7014389038085938,13.534799535566242,5.62103442104831,2.4078841226953442,5.476217123108285,4.68240949008849,3.6280507564544675,4.948366146087647,6.9178085057422365,2.1079909161148427,22.45332908630371
seed22_hist2p0,22,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist2p0,case07,Oral tongue / floor-of-mouth horseshoe,combined_processed_scaled,3.4999998807907104,3.6606914520263674,13.45575407706201,7.220431063656752,1.863566587428564,6.87331785532139,5.5932928273511155,6.343723526000977,5.978461627960205,4.953521019521386,8.70468366404436,24.912521362304688
seed33_hist0p5,33,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist0p5,case02,Left maxillary sinus crescent abutting orbit,combined_processed_scaled,3.499999952316284,3.7654183387756346,13.81957098642985,8.347859075406474,1.655462899121467,8.030784871125912,7.714335744786306,8.124700431823724,10.921363372802736,0.16018150657264874,10.63622690871035,41.11127853393555
seed33_hist0p5,33,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist0p5,case03,Base-of-tongue / oropharynx bilobed central mass,combined_processed_scaled,3.5,3.706471574306488,14.579613728902078,9.747410663928488,1.4957422264823377,9.189152543092371,7.651984863326235,25.120019454956054,21.455668640136718,4.624673942002383,7.73280652241072,31.387304306030273
seed33_hist0p5,33,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist0p5,case04,Laryngo-hypopharyngeal elongated cylinder,combined_processed_scaled,3.500000143051148,4.332997751235962,14.196610499173403,8.196801760047185,1.7319694820936697,7.212247310369994,4.535144503512018,15.25839500427246,24.920184707641603,3.690529758641214,6.718463264567195,25.731670379638672
seed33_hist0p5,33,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist0p5,case05,Parapharyngeal / prestyloid deep-space bulky mass,combined_processed_scaled,3.500000023841858,3.6542391777038574,14.288217038223424,8.079842704565449,1.7683781183202965,7.683424518699958,6.482959008805546,32.66195220947265,12.68235542297364,5.015125537400293,7.121709602166994,35.504215240478516
seed33_hist0p5,33,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist0p5,case06,Buccal mucosa / cheek infiltrative crescent,combined_processed_scaled,3.500000071525574,3.4981193065643312,15.917255610856326,10.31367725651323,1.5433152710692355,10.64829403044918,9.616714440509893,10.418043403625488,9.25708969116211,4.6671747862690625,21.806055833680713,37.101173400878906
seed33_hist0p5,33,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist0p5,case07,Oral tongue / floor-of-mouth horseshoe,combined_processed_scaled,3.4999998569488526,3.6708383440971377,14.92461831215769,9.179824239076295,1.6258065430737982,9.671714272682403,9.67978471459044,25.36066535949707,18.136041488647468,6.23632740227863,12.638803270210053,50.02936935424805
seed33_hist1p0,33,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist1p0,case02,Left maxillary sinus crescent abutting orbit,combined_processed_scaled,3.5,3.7045312881469727,13.80194852374849,7.682230231362739,1.7966069888665888,7.571629834635082,6.350267394972314,4.304217872619628,7.62433998107911,0.21397229129015796,10.421681207769057,41.908912658691406
seed33_hist1p0,33,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist1p0,case03,Base-of-tongue / oropharynx bilobed central mass,combined_processed_scaled,3.5000001192092896,3.899498724937439,14.233529468502704,8.596496978260852,1.6557359939167076,7.893605106264787,6.3122657820646655,18.599873275756835,18.5877791595459,4.715152071943186,7.97205074948054,23.54033088684082
seed33_hist1p0,33,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist1p0,case04,Laryngo-hypopharyngeal elongated cylinder,combined_processed_scaled,3.4999999046325683,4.305298233032227,13.835010256618261,7.206083453409045,1.9199070266211269,6.1157045766817415,3.8142536735420576,12.86361804962158,26.443986892700195,3.353234562127277,5.339538831644383,27.45594596862793
seed33_hist1p0,33,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist1p0,case05,Parapharyngeal / prestyloid deep-space bulky mass,combined_processed_scaled,3.4999999046325683,3.8106948733329773,13.806424663238918,6.862863912091404,2.0117584786890403,6.226131111328786,4.913785900432322,17.382209701538084,10.529837722778321,7.717367107699616,5.361402574153876,23.051963806152344
seed33_hist1p0,33,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist1p0,case06,Buccal mucosa / cheek infiltrative crescent,combined_processed_scaled,3.499999833106995,3.659237813949585,13.861065228780111,8.123983507692776,1.7061907148943334,7.543073716337961,6.422456015930188,5.403743743896482,6.732566375732423,5.246605821811792,10.82258131039032,20.705089569091797
seed33_hist1p0,33,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist1p0,case07,Oral tongue / floor-of-mouth horseshoe,combined_processed_scaled,3.5000000953674317,3.6924392938613892,13.689966307953,6.334056709782856,2.1613267665900513,6.415503504528602,5.824338141293821,9.003155403137207,8.335540504455567,3.8203198885676835,7.974017617503187,21.14145851135254
seed33_hist2p0,33,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist2p0,case02,Left maxillary sinus crescent abutting orbit,combined_processed_scaled,3.4999998092651365,3.8526040077209474,13.854977756681896,7.045008361475102,1.9666375177702282,6.762999592180037,5.701039283329669,4.343559856414795,6.435027904510505,0.28354726438269473,9.373020203859076,25.09935760498047
seed33_hist2p0,33,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist2p0,case03,Base-of-tongue / oropharynx bilobed central mass,combined_processed_scaled,3.4999998807907104,4.098204159736634,14.07555726497501,7.695897195601615,1.828968982722316,6.847847925450456,5.4062011327737105,18.475677185058593,19.03354690551758,4.421534538269043,5.80876845176744,20.87097930908203
seed33_hist2p0,33,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist2p0,case04,Laryngo-hypopharyngeal elongated cylinder,combined_processed_scaled,3.5000000476837156,4.4309934139251705,13.79005767032504,6.734424588436436,2.047696501643765,5.743370217056569,3.6694844208969757,10.689038352966309,22.621445617675782,2.8760197659935614,5.453666669665475,23.277511596679688
seed33_hist2p0,33,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist2p0,case05,Parapharyngeal / prestyloid deep-space bulky mass,combined_processed_scaled,3.499999737739563,3.867816746234894,13.782545411709657,6.116770493380348,2.2532389316593315,5.5339272109691,4.572369178053005,14.142470855712888,11.955875244140625,5.8097923953123765,5.3141353414523715,19.522932052612305
seed33_hist2p0,33,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist2p0,case06,Buccal mucosa / cheek infiltrative crescent,combined_processed_scaled,3.500000166893005,3.742677640914917,13.76974543237485,5.975310849948736,2.304440016286849,5.489630924176632,4.745723335991129,3.5838575553894043,4.894219989776614,4.2041151253864015,6.367461092700899,16.518156051635742
seed33_hist2p0,33,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed33_hist2p0,case07,Oral tongue / floor-of-mouth horseshoe,combined_processed_scaled,3.4999998807907104,3.818038272857666,13.807905549183488,6.071054555675549,2.2743833748413795,5.764890398100821,5.034823985670316,5.2738484954833975,4.967788848876953,3.0982725509489426,6.973842221886012,20.20774269104004
