plan_id,case_label,site_group,model_id,model_label,mean_gammah2ax_peak,mean_gammah2ax_valley,mean_tunel_peak,mean_tunel_valley,mean_cytokine_final_peak,mean_cytokine_final_valley,cytokine_global_auc,cytokine_peak_roi_auc,cytokine_valley_roi_auc,immune_scalar,icd_volume_cm3,repeat_id,seed,history_scale
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",0.668465256690979,0.5256715416908264,0.9944711923599243,0.8760471343994141,132.40823364257812,58.62397766113281,137.22140502929688,3564.59130859375,1466.119873046875,0.955087668870365,106.328,seed22_hist1p0,22,1.0
case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,no_sink,"Bystander, no vascular sink",0.6639292240142822,0.4972235858440399,0.9953563213348389,0.8668700456619263,140.56092834472656,56.22675704956055,118.65656280517578,3727.826904296875,1381.627685546875,0.9404988575780655,79.032,seed22_hist2p0,22,2.0
case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",0.6639308929443359,0.4966660141944885,0.9953405261039734,0.85798180103302,140.23434448242188,54.374942779541016,114.49906921386719,3724.464599609375,1345.7305908203125,0.9404988575780655,79.032,seed22_hist2p0,22,2.0
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,no_sink,"Bystander, no vascular sink",0.666012704372406,0.5064125657081604,0.9950360059738159,0.8846448659896851,138.47373962402344,62.83457946777344,148.85736083984375,3690.45654296875,1539.6966552734375,0.9570800714187612,111.49600000000001,seed22_hist2p0,22,2.0
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",0.6647859811782837,0.5065074563026428,0.9598785638809204,0.8594598770141602,86.15650939941406,52.0272102355957,134.77239990234375,2479.48193359375,1330.17724609375,0.9570800714187612,111.49600000000001,seed22_hist2p0,22,2.0
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,no_sink,"Bystander, no vascular sink",0.6906452178955078,0.5021565556526184,0.9870971441268921,0.8875135779380798,116.47247314453125,66.25917053222656,96.6846694946289,3097.407470703125,1679.56982421875,0.92599171107164,62.56,seed22_hist2p0,22,2.0
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",0.6907932758331299,0.49876049160957336,0.9866018295288086,0.8049683570861816,112.73834228515625,45.6604118347168,84.38612365722656,3049.8310546875,1236.7606201171875,0.92599171107164,62.56,seed22_hist2p0,22,2.0
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,no_sink,"Bystander, no vascular sink",0.6739029884338379,0.49980098009109497,0.9909859895706177,0.8794146180152893,126.93826293945312,61.558353424072266,144.5572052001953,3332.551025390625,1515.47412109375,0.9445085678771198,85.104,seed22_hist2p0,22,2.0
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",0.672460675239563,0.4997386336326599,0.9584788680076599,0.8580599427223206,83.06810760498047,53.35741424560547,132.2095184326172,2354.547119140625,1360.7618408203125,0.9445085678771198,85.104,seed22_hist2p0,22,2.0
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,no_sink,"Bystander, no vascular sink",0.6966609358787537,0.4449138045310974,0.9842772483825684,0.8842489719390869,104.5973892211914,64.62199401855469,115.94649505615234,2733.9716796875,1630.4755859375,0.8492159227985525,28.16,seed22_hist2p0,22,2.0
