plan_id,case_label,site_group,model_id,model_label,ptv_d95,pvdr,spill_shell_0_5_mean,spill_shell_5_15_mean,cord_d2,brainstem_d2,parotid_r_mean,gtv_d95,thyroid_mean,body_dmax,parotid_l_mean,spill_shell_15_30_mean,outside_gtv_d2,oar_adjacent_outside_gtv_mean,ptv_valley_outside_gtv_mean,peak_mean,valley_mean,peak_voxels,valley_voxels,risk_score,rank,repeat_id,seed,history_scale,model_risk_score,model_rank_within_case
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",11.717509651184082,1.7022365810830422,17.725832325687318,13.446466174625906,32.44874328613281,24.219722900390625,11.86829721759064,11.724488449096679,20.585198245919525,38.75886535644531,11.05535404947069,8.485817470984859,21.598008117675775,14.371079323547958,17.71450648117122,34.5958141759038,20.323740284028162,256.0,13699.0,-3.470747291672816,2.0,seed11_hist2p0,11,2.0,-0.3607216987225659,2
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,no_sink,"Bystander, no vascular sink",16.788625144958495,1.5838483668225358,19.36823559130242,16.0758902689493,38.41544540405273,37.57218490600586,22.61298930042922,19.300460815429688,17.62036725389699,42.18407440185547,9.623470709058974,12.580106524491276,23.44303142547608,16.89927444548666,19.36823559130242,36.534567014458254,23.066960057390276,776.0,18122.0,1.8204592787517773,5.0,seed11_hist2p0,11,2.0,2.8216158120449837,4
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",15.489461135864259,1.4246860951757032,18.67845648632246,15.70779265086624,38.2615754699707,37.344777221679685,21.273447217844954,17.844412326812744,17.531943364040032,38.76648712158203,9.064503802675189,12.39339740251383,22.706023979187016,16.257501366604593,18.67845648632246,31.29492025768634,21.96618635056364,776.0,18122.0,3.927328016072696,5.0,seed11_hist2p0,11,2.0,2.577255122552034,2
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,no_sink,"Bystander, no vascular sink",16.85619525909424,1.4118592199905913,20.074504579965225,16.66618018767614,17.375792312622067,21.249496231079103,20.70659191054527,18.327084350585938,17.90952245074529,39.440223693847656,2.2740883199855535,13.134121234742324,21.73667945861816,12.496466877736278,20.074504579965225,33.407656021761994,23.6621722256307,237.0,16899.0,1.999420409528658,6.0,seed11_hist2p0,11,2.0,5.116862146520893,4
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",15.339066505432129,1.4374194367710464,19.487433894064782,16.219895754453894,17.283039855957032,21.11014289855957,20.073185834017668,17.375975799560546,17.853115710680697,39.44021987915039,2.0548949228994773,12.79289896718614,21.70309066772461,11.902666399097532,19.487433894064782,33.4076520139155,23.24140828995671,237.0,16899.0,1.4619548891709124,4.0,seed11_hist2p0,11,2.0,1.4084085834313864,2
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,no_sink,"Bystander, no vascular sink",16.757061576843263,1.5763840756967407,19.99841292187211,16.76868697698443,17.862809829711914,19.65016403198242,16.226105356698085,19.510963439941406,19.316862335146027,41.68659591674805,13.269131645048507,14.962713695665782,24.083321342468263,16.144133847841218,19.99841292187211,37.15307851880789,23.56854467867339,512.0,16591.0,0.019671301688895443,3.0,seed11_hist2p0,11,2.0,5.689137490895558,4
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",14.901584339141845,1.6118227482590477,19.26814572726546,16.032058252604656,17.765431976318357,19.189004821777345,15.742536697002372,18.332927703857422,19.242659068329047,41.684173583984375,12.745901627974076,14.44932305742199,24.07411205291748,15.322783029136355,19.26814572726546,37.14495339244604,23.04530906550787,512.0,16591.0,-1.0961603947925989,3.0,seed11_hist2p0,11,2.0,0.3974596449810209,2
case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,no_sink,"Bystander, no vascular sink",17.17949628829956,1.5808244110775356,21.106289907989012,17.543489779325867,15.975794639587402,23.569505157470708,3.1759546113736703,20.34671745300293,17.0517018557333,41.37940979003906,18.36168512671885,12.535492067036474,26.015636444091793,13.083372151339134,21.106289907989012,38.27490834554037,24.21199222211598,525.0,18031.0,-4.967566024912156,1.0,seed22_hist0p5,22,0.5,4.021571386845916,4
case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",16.372428321838377,1.6004339026743997,20.79819972384781,17.298542685719884,15.928818817138671,23.222523880004882,2.931053337304279,19.622782897949218,16.99932647120473,41.36647415161133,17.957844341162478,12.311415982515658,25.988265609741212,12.476170441460605,20.79819972384781,38.25799619402204,23.904764907873513,525.0,18031.0,-5.397933287936152,1.0,seed22_hist0p5,22,0.5,0.752038927471948,2
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,no_sink,"Bystander, no vascular sink",18.48612689971924,1.4821897853255808,22.33771449820489,18.75042931955137,38.851896362304686,37.22110549926758,17.7070146695532,21.457080554962157,22.559800865480405,45.81103515625,21.06554299942171,15.137873965418267,28.425967750549322,19.766025585000293,22.33771449820489,38.149344993870315,25.73850216184721,793.0,18035.0,2.926521143069444,5.0,seed22_hist0p5,22,0.5,3.405655495496083,4
