plan_id,case_label,comparator_id,comparator_label,metric,label,units,n_repeats,mean_true_minus_comparator,std_repeat_delta,min_delta,max_delta,p2_5_delta,p97_5_delta,mean_delta_ci_lower,mean_delta_ci_upper,bio_sigma_for_delta,combined_sigma,combined_95pct_noise_band,abs_mean_over_combined_sigma,favors_true_sink,exceeds_1sigma_noise_band,exceeds_95pct_noise_band,mean_delta_ci_excludes_zero
case02,Left maxillary sinus crescent abutting orbit,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03851846227193974,0.03851846227193974,0.07549618605300189,0.0,False,False,False,False
case02,Left maxillary sinus crescent abutting orbit,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02209242059849925,0.02209242059849925,0.043301144373058535,0.0,False,False,False,False
case02,Left maxillary sinus crescent abutting orbit,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",brainstem_d2,Brainstem D2,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034736647075023474,0.00034736647075023474,0.0006808382826704601,0.0,False,False,False,False
case02,Left maxillary sinus crescent abutting orbit,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",parotid_r_mean,Parotid R mean,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05146535316557346,0.05146535316557346,0.10087209220452399,0.0,False,False,False,False
case02,Left maxillary sinus crescent abutting orbit,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",outside_gtv_d2,Outside-GTV D2,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
case02,Left maxillary sinus crescent abutting orbit,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",ptv_d95,PTV D95,Gy,9,0.45259168412950285,0.1667596647749795,0.15799822807312047,0.7771016120910659,0.18925708770751976,0.734310951232911,0.34656358400980614,0.5640719319714439,0.3956501309548962,0.4293574407419651,0.8415405838542516,1.054113987980241,True,True,False,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",pvdr,PVDR,ratio,9,0.024467401703458465,0.003845693252636489,0.019623075866424422,0.032694586471557985,0.019747522643645477,0.031602906593644196,0.022200822240401145,0.027150155518580563,0.002239658936019717,0.0044503290600883426,0.00872264495777315,5.4978859704753535,True,True,True,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,1.1822573486946872,0.013705228288657329,1.1472577284540009,1.1961472016362116,1.1529147341565689,1.1951545885828132,1.1725539403372298,1.1896498682968266,0.03851846227193974,0.040884046011116094,0.08013273018178754,28.91732751629424,False,True,True,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,0.901100384975265,0.004873682984272762,0.8936719036775553,0.9075847029214188,0.8939757291512492,0.9073308314444712,0.8979707269261851,0.9042353651799332,0.02209242059849925,0.02262361230511573,0.04434228011802683,39.830084286385386,False,True,True,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",brainstem_d2,Brainstem D2,Gy,9,1.7646747080485048,0.18282734014341365,1.3198870086669956,1.9400720977783266,1.3765800476074255,1.9297203216552787,1.6310339355468786,1.8669742404090055,0.00034736647075023474,0.18282767013606138,0.3583422334666803,9.652120528228709,False,True,True,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",parotid_r_mean,Parotid R mean,Gy,9,0.23004714419143366,0.05952244492744698,0.1662892167014305,0.3454660991225582,0.16873032384448577,0.3408081699140146,0.1950342184542672,0.27171275654023747,0.05146535316557346,0.07868674619399484,0.15422602254022988,2.923581865035744,False,True,True,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",outside_gtv_d2,Outside-GTV D2,Gy,9,1.1039560106065502,0.07707826829875898,0.9436378479003693,1.17596855163573,0.9550238800048667,1.175957260131824,1.049290655983817,1.1486148399776828,0.0,0.07707826829875898,0.1510734058655676,14.322532601894544,False,True,True,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,9,0.2989940524363512,0.014714847898933925,0.2777991457133453,0.3246183723572553,0.27993952450352283,0.3235021406270505,0.2899175930250066,0.30876744794070177,0.0,0.014714847898933925,0.028841101881910493,20.319207815801683,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",ptv_d95,PTV D95,Gy,9,-2.1102865007188587,0.6111349638106661,-3.506383180618286,-1.5310211181640625,-3.361199378967285,-1.531548833847046,-2.5676451351907517,-1.7674504147635568,0.27976689057555265,0.6721275601060988,1.3173700178079535,3.1397113077549434,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",pvdr,PVDR,ratio,9,-0.18323841148107906,0.00336721292947317,-0.18770961809613396,-0.17716674015301592,-0.18753915895956572,-0.17769981600366225,-0.18530084289515644,-0.18097515987930005,0.0015836780212045896,0.003721042728491272,0.007293243747842893,49.243834282809914,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,-0.8347624839780848,0.01802989550502552,-0.8583789909564068,-0.8025073731263319,-0.856870685078411,-0.8041393683355679,-0.8456603397231393,-0.8227447098118481,0.02723666587336678,0.03266363574098208,0.06402072605232487,25.556324794876815,True,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,-0.3949978992302782,0.011797956921486217,-0.4070335278421098,-0.36844848882155645,-0.40639133487814616,-0.37191981916093225,-0.4019184326041641,-0.3864354910527414,0.015621700418024183,0.019576243548539683,0.03836943735513778,20.17741035203578,True,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",brainstem_d2,Brainstem D2,Gy,9,-0.41642061021592824,0.10658741359147274,-0.5914430236816415,-0.25434371948242074,-0.577194519042969,-0.26294644165038933,-0.4880141504075778,-0.3447203250461151,0.0002456251870243295,0.10658769660637277,0.20891188534849062,3.906835624319429,True,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",parotid_r_mean,Parotid R mean,Gy,9,-1.102515027017304,0.02596102322835965,-1.1505339246807669,-1.053716539132477,-1.146350596264155,-1.0606387144146558,-1.1187859778024265,-1.085630709704861,0.03639150021953754,0.044702528063768725,0.0876169550049867,24.66337083765268,True,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",outside_gtv_d2,Outside-GTV D2,Gy,9,-0.5573499255710183,0.17096751564630142,-0.724559974670413,-0.15190464019775973,-0.7201637802124047,-0.21149183654785664,-0.6531364794837101,-0.4386301255755973,0.0,0.17096751564630142,0.33509633066675076,3.259975577606608,True,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,9,-0.5599866884475327,0.015140289831960977,-0.5758923063459456,-0.5265593939851705,-0.57558281132196,-0.5304324098241537,-0.5690736075963934,-0.5492286264473877,0.0,0.015140289831960977,0.029674968070643515,36.98652368367528,True,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",ptv_d95,PTV D95,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3956501309548962,0.3956501309548962,0.7754742566715965,0.0,False,False,False,False
case03,Base-of-tongue / oropharynx bilobed central mass,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",pvdr,PVDR,ratio,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002239658936019717,0.002239658936019717,0.004389731514598645,0.0,False,False,False,False
case03,Base-of-tongue / oropharynx bilobed central mass,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03851846227193974,0.03851846227193974,0.07549618605300189,0.0,False,False,False,False
case03,Base-of-tongue / oropharynx bilobed central mass,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02209242059849925,0.02209242059849925,0.043301144373058535,0.0,False,False,False,False
case03,Base-of-tongue / oropharynx bilobed central mass,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",brainstem_d2,Brainstem D2,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034736647075023474,0.00034736647075023474,0.0006808382826704601,0.0,False,False,False,False
case03,Base-of-tongue / oropharynx bilobed central mass,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",parotid_r_mean,Parotid R mean,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05146535316557346,0.05146535316557346,0.10087209220452399,0.0,False,False,False,False
case03,Base-of-tongue / oropharynx bilobed central mass,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",outside_gtv_d2,Outside-GTV D2,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
case03,Base-of-tongue / oropharynx bilobed central mass,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
case03,Base-of-tongue / oropharynx bilobed central mass,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",ptv_d95,PTV D95,Gy,9,-0.6714442835913764,0.5596806559833172,-1.9477217197418213,-0.14633822441101074,-1.8174851417541504,-0.14686369895935059,-1.0610233498944177,-0.3624537858698103,0.3956501309548962,0.6854060568790903,1.343395871483017,0.9796299242652056,False,False,False,True
case03,Base-of-tongue / oropharynx bilobed central mass,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",pvdr,PVDR,ratio,9,-0.18353530926791184,0.007012398525653733,-0.1935900941370241,-0.17225580372184646,-0.19307854016824083,-0.17257813211549014,-0.18811818006544903,-0.17906900748780719,0.002239658936019717,0.007361372510088293,0.014428290119773054,24.932213254578322,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,0.7189913365295735,0.014951624942522975,0.6826704582954441,0.7404033400652708,0.6890578878748116,0.7385079663217169,0.7086023267908048,0.7273533009404656,0.03851846227193974,0.04131855544687786,0.0809843686758806,17.4011731231495,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,0.7669709579628284,0.010388645679271127,0.7510685153920047,0.7842610918286681,0.751934499684048,0.7828746227511182,0.760305767462866,0.7735334321076942,0.02209242059849925,0.02441309089301133,0.047849658150302204,31.41638071656003,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",brainstem_d2,Brainstem D2,Gy,9,2.5607460869683143,0.16766808502233077,2.312610626220696,2.780686187744138,2.323535614013666,2.779437103271482,2.4457717725965686,2.6663759964836964,0.00034736647075023474,0.1676684448503073,0.3286301519066023,15.27267751099214,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",parotid_r_mean,Parotid R mean,Gy,9,0.20193710455589453,0.017406474965752407,0.1759476825444377,0.238268594067506,0.17726337124602906,0.23436727620134476,0.19057024668897973,0.2135409813002172,0.05146535316557346,0.05432925498468176,0.10648533976997625,3.716912823723261,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",outside_gtv_d2,Outside-GTV D2,Gy,9,0.6474757130940757,0.14375173426098684,0.4191732406616211,0.8631013488769526,0.44070838165283277,0.8542342376708973,0.5539994192123409,0.7403894378874037,0.0,0.14375173426098684,0.2817533991515342,4.504124534028636,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,9,0.6158123795350379,0.013438388369359676,0.579806046696639,0.6294659275415704,0.5866706895598945,0.6286449140199736,0.6060438176166605,0.6226092477085977,0.0,0.013438388369359676,0.026339241203944964,45.82486847449108,False,True,True,True
case04,Laryngo-hypopharyngeal elongated cylinder,no_sink,"Bystander, no vascular sink",ptv_d95,PTV D95,Gy,9,-4.74699076546563,0.1531301430975345,-4.9659458160400405,-4.477810859680174,-4.952295761108399,-4.4937060546874985,-4.847503778139752,-4.64302880499098,0.27976689057555265,0.3189331494018529,0.6251089728276317,14.883967923586594,False,True,True,True
case04,Laryngo-hypopharyngeal elongated cylinder,no_sink,"Bystander, no vascular sink",pvdr,PVDR,ratio,9,0.2252970841207484,0.017888230937781732,0.2057173178550855,0.2654998818912657,0.20599880556533506,0.2607229303474202,0.21483025376977602,0.23709495236091668,0.0015836780212045896,0.017958197074268285,0.03519806626556584,12.545640477660713,True,True,True,True
case04,Laryngo-hypopharyngeal elongated cylinder,no_sink,"Bystander, no vascular sink",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,-1.991430299015906,0.009162887664870719,-2.004177792621622,-1.9793527610511497,-2.0036145010923265,-1.9793601542923618,-1.9975222815145728,-1.9856884977120812,0.02723666587336678,0.028736639995943548,0.05632381439204935,69.29934394894516,True,True,True,True
case04,Laryngo-hypopharyngeal elongated cylinder,no_sink,"Bystander, no vascular sink",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,-0.6378579790539186,0.0033225859898012872,-0.6432375833140007,-0.6335005456622689,-0.6431245984890939,-0.6336121576036096,-0.6401095386285665,-0.6357659886494309,0.015621700418024183,0.015971133385271088,0.03130342143513133,39.938178691949595,True,True,True,True
case04,Laryngo-hypopharyngeal elongated cylinder,no_sink,"Bystander, no vascular sink",brainstem_d2,Brainstem D2,Gy,9,-0.08147710164387847,0.0541940842714638,-0.2201233673095686,-0.041069335937500284,-0.20052809143066241,-0.041548950195311816,-0.11869336170620275,-0.05361851289537134,0.0002456251870243295,0.05419464089515697,0.10622149615450767,1.5034162104976612,True,True,False,True
case04,Laryngo-hypopharyngeal elongated cylinder,no_sink,"Bystander, no vascular sink",parotid_r_mean,Parotid R mean,Gy,9,-0.8785353618840175,0.04125339884923138,-0.9663128775779644,-0.7964508586459687,-0.9516463021557737,-0.8100286686059199,-0.9069190234046187,-0.8522801345366015,0.03639150021953754,0.05501076444517351,0.10782109831254008,15.9702445647635,True,True,True,True
case04,Laryngo-hypopharyngeal elongated cylinder,no_sink,"Bystander, no vascular sink",outside_gtv_d2,Outside-GTV D2,Gy,9,-0.40603457980685875,0.3838549731874552,-1.1425576019287114,-0.11509994506836208,-1.126636978149414,-0.11561894226074472,-0.6752713809543185,-0.17948493067423504,0.0,0.3838549731874552,0.7523557474474122,1.0577812146999908,True,True,False,True
case04,Laryngo-hypopharyngeal elongated cylinder,no_sink,"Bystander, no vascular sink",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,9,-0.6858542685696362,0.0038222766910643246,-0.6922983894332866,-0.6791040272108333,-0.6918226902490897,-0.6796575261266383,-0.6884372855681881,-0.6833280300411615,0.0,0.0038222766910643246,0.007491662314486076,179.43605971096193,True,True,True,True
case04,Laryngo-hypopharyngeal elongated cylinder,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",ptv_d95,PTV D95,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3956501309548962,0.3956501309548962,0.7754742566715965,0.0,False,False,False,False
case04,Laryngo-hypopharyngeal elongated cylinder,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",pvdr,PVDR,ratio,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002239658936019717,0.002239658936019717,0.004389731514598645,0.0,False,False,False,False
case04,Laryngo-hypopharyngeal elongated cylinder,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03851846227193974,0.03851846227193974,0.07549618605300189,0.0,False,False,False,False
case04,Laryngo-hypopharyngeal elongated cylinder,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02209242059849925,0.02209242059849925,0.043301144373058535,0.0,False,False,False,False
case04,Laryngo-hypopharyngeal elongated cylinder,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",brainstem_d2,Brainstem D2,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034736647075023474,0.00034736647075023474,0.0006808382826704601,0.0,False,False,False,False
case04,Laryngo-hypopharyngeal elongated cylinder,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",parotid_r_mean,Parotid R mean,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05146535316557346,0.05146535316557346,0.10087209220452399,0.0,False,False,False,False
case04,Laryngo-hypopharyngeal elongated cylinder,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",outside_gtv_d2,Outside-GTV D2,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
case04,Laryngo-hypopharyngeal elongated cylinder,mirror_lr_sink,"Bystander, mirrored left-right vessel sink",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
case04,Laryngo-hypopharyngeal elongated cylinder,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",ptv_d95,PTV D95,Gy,9,-3.379172664218478,0.19374250740818932,-3.652555465698242,-3.0683376312255852,-3.6380388069152834,-3.074253902435302,-3.4955316291915044,-3.249515062703027,0.3956501309548962,0.440539652359965,0.8634577186255314,7.670530101243544,False,True,True,True
case04,Laryngo-hypopharyngeal elongated cylinder,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",pvdr,PVDR,ratio,9,0.2105919854144915,0.007366868839770599,0.1997787115100833,0.22184909441363687,0.19981141497350938,0.22123963685633313,0.20587685848480575,0.21550992056342752,0.002239658936019717,0.0076997940655627916,0.01509159636850307,27.350339972904063,True,True,True,True
case04,Laryngo-hypopharyngeal elongated cylinder,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,-0.36652956868765924,0.007061621771517749,-0.37666057549293086,-0.3533755000017038,-0.37650024233974333,-0.3542832580994542,-0.3710154220980961,-0.3615078086681874,0.03851846227193974,0.039160419275574905,0.07675442178012681,9.35969469857721,True,True,True,True
case04,Laryngo-hypopharyngeal elongated cylinder,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,0.4270129052445532,0.004886935410272245,0.4193071494298142,0.43530593411571594,0.420025885629574,0.43471887119732244,0.4239584668785826,0.43012442072115675,0.02209242059849925,0.02262647090478687,0.04434788297338226,18.872271643308462,False,True,True,True
case04,Laryngo-hypopharyngeal elongated cylinder,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",brainstem_d2,Brainstem D2,Gy,9,0.9826458062065974,0.20423075838507476,0.7302601623535168,1.441140747070314,0.7489524230957045,1.3857237396240243,0.8561602217356366,1.1278385357326939,0.00034736647075023474,0.2042310537944898,0.4002928654372,4.811441687978546,False,True,True,True
case04,Laryngo-hypopharyngeal elongated cylinder,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",parotid_r_mean,Parotid R mean,Gy,9,0.05912803046229717,0.04221061625125301,-0.02671944685656591,0.13422808791651875,-0.014818583401766715,0.1272268657491665,0.030720067372092034,0.08598014185859436,0.05146535316557346,0.06656139046600325,0.13046032531336638,0.8883232463795551,False,False,False,True
case04,Laryngo-hypopharyngeal elongated cylinder,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",outside_gtv_d2,Outside-GTV D2,Gy,9,0.9943079630533869,0.2538774256156509,0.5367127990722658,1.324252471923831,0.5486933135986327,1.307757476806642,0.8125681917402473,1.1453204434712696,0.0,0.2538774256156509,0.4975997542066758,3.916488284226915,False,True,True,True
case04,Laryngo-hypopharyngeal elongated cylinder,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,9,0.4596511620302096,0.004664596093671491,0.4539877273386459,0.4678459683988123,0.45407645196687696,0.4674328435861884,0.4566665547360275,0.4626819844567289,0.0,0.004664596093671491,0.009142608343596122,98.54039938287978,False,True,True,True
case05,Parapharyngeal / prestyloid deep-space bulky mass,no_sink,"Bystander, no vascular sink",ptv_d95,PTV D95,Gy,9,-1.3731373892890082,0.2567382047150459,-1.8295230865478516,-0.9998310089111335,-1.784114742279053,-1.0053117752075198,-1.5458612140019734,-1.2073302547136944,0.27976689057555265,0.3797157078955492,0.7442427874752764,3.6162248775516175,False,True,True,True
case05,Parapharyngeal / prestyloid deep-space bulky mass,no_sink,"Bystander, no vascular sink",pvdr,PVDR,ratio,9,-0.15863141856577212,0.0034288066750718595,-0.16274971726306653,-0.1522791608137728,-0.16255576037917963,-0.15245376100365826,-0.16068519875168744,-0.15628120146791624,0.0015836780212045896,0.0037768705683229103,0.007402666313912904,42.00075583638842,False,True,True,True
case05,Parapharyngeal / prestyloid deep-space bulky mass,no_sink,"Bystander, no vascular sink",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,-0.6884501057245431,0.009745961016878506,-0.6979675322565093,-0.6696575627304782,-0.6977131754374348,-0.6706066468317274,-0.6942605106339675,-0.6816662095237322,0.02723666587336678,0.028927836490825545,0.05669855952201807,23.79887987623564,True,True,True,True
