sample_id,plan_id,metric,label,physical_value,no_sink_value,with_sink_value,delta
sample_003,case03,brainstem_d2,Brainstem D2,18.5877791595459,47.33701675415039,46.757432250976564,-0.5795845031738267
sample_003,case03,parotid_r_mean,Parotid R mean,4.715152071943186,20.425000843857273,19.033114699161413,-1.3918861446958601
sample_003,case04,ptv_d95,PTV D95,3.4999999046325683,18.98218936920166,11.693208503723145,-7.288980865478514
sample_003,case04,pvdr,PVDR,1.9199070266211269,1.4564449272413271,1.716211372779268,0.2597664455379409
sample_003,case04,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.1157045766817415,23.24795016667622,20.569645268758517,-2.6783048979177018
sample_003,case04,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,3.8142536735420576,15.97468899881275,15.13620854235946,-0.83848045645329
sample_003,case04,cord_d2,Cord D2,12.86361804962158,42.190240936279295,41.94832305908203,-0.24191787719726676
sample_003,case04,brainstem_d2,Brainstem D2,26.443986892700195,35.30852447509766,35.24630203247071,-0.06222244262695398
sample_003,case04,parotid_r_mean,Parotid R mean,3.353234562127277,15.201426733383025,14.065286552544796,-1.136140180838229
sample_003,case05,ptv_d95,PTV D95,3.4999999046325683,19.294887924194335,17.903072547912597,-1.3918153762817376
sample_003,case05,pvdr,PVDR,2.0117584786890403,1.5907425653007699,1.4067115754635968,-0.18403098983717303
sample_003,case05,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.226131111328786,22.50960480933096,21.57119719348853,-0.9384076158424293
sample_003,case05,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,4.913785900432322,18.013764415437407,17.503961529849487,-0.50980288558792
sample_003,case05,cord_d2,Cord D2,17.382209701538084,47.11097183227539,46.92864837646484,-0.18232345581054688
sample_003,case05,brainstem_d2,Brainstem D2,10.529837722778321,45.83959045410156,45.40730377197266,-0.432286682128904
sample_003,case05,parotid_r_mean,Parotid R mean,7.717367107699616,27.947548477095786,26.294583528692073,-1.6529649484037137
sample_003,case06,ptv_d95,PTV D95,3.499999833106995,20.131394958496095,18.447308349609376,-1.6840866088867195
sample_003,case06,pvdr,PVDR,1.7061907148943334,1.3267800241774053,1.3524651314103606,0.025685107232955362
sample_003,case06,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.543073716337961,24.415027917277037,23.604700184423475,-0.8103277328535619
sample_003,case06,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.422456015930188,19.942116851276623,19.32586382604958,-0.6162530252270422
sample_003,case06,cord_d2,Cord D2,5.403743743896482,19.167811584472656,19.037124557495115,-0.1306870269775402
sample_003,case06,brainstem_d2,Brainstem D2,6.732566375732423,20.546443252563478,20.11873161315918,-0.427711639404297
sample_003,case06,parotid_r_mean,Parotid R mean,5.246605821811792,25.727739505575162,24.830051541569258,-0.8976879640059039
sample_003,case07,ptv_d95,PTV D95,3.5000000953674317,19.617649650573732,17.506105422973633,-2.111544227600099
sample_003,case07,pvdr,PVDR,2.1613267665900513,1.6636215784656645,1.7073900899949292,0.04376851152926475
sample_003,case07,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.415503504528602,22.8001949649475,21.81365704667379,-0.9865379182737115
sample_003,case07,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.824338141293821,19.077363082723526,18.07701248950024,-1.0003505932232848
sample_003,case07,cord_d2,Cord D2,9.003155403137207,22.615856323242188,22.494774093627928,-0.12108222961425952
sample_003,case07,brainstem_d2,Brainstem D2,8.335540504455567,22.11703384399414,21.92230880737305,-0.1947250366210902
sample_003,case07,parotid_r_mean,Parotid R mean,3.8203198885676835,17.324680758004238,16.628686020591044,-0.6959947374131943
sample_003,case08,ptv_d95,PTV D95,3.500000047683716,19.999150180816653,18.36668701171875,-1.6324631690979032
sample_003,case08,pvdr,PVDR,1.6140858790872068,1.479829690244938,1.2724468462369225,-0.20738284400801543
sample_003,case08,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.966978740692139,23.63106761331103,22.642871663584437,-0.9881959497265917
sample_003,case08,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.200121616227579,19.22844238497967,18.537044184285488,-0.6913982006941808
sample_003,case08,cord_d2,Cord D2,12.02076622009277,44.23230667114258,44.06212615966797,-0.17018051147461222
sample_003,case08,brainstem_d2,Brainstem D2,10.299411087036132,29.734679718017585,28.96630981445313,-0.7683699035644551
sample_003,case08,parotid_r_mean,Parotid R mean,9.591219079374063,30.59436561892731,29.161034354778252,-1.4333312641490572
sample_003,case09,ptv_d95,PTV D95,3.5000001430511474,20.13454399108887,19.17151641845703,-0.9630275726318374
sample_003,case09,pvdr,PVDR,1.8639824157560045,1.3547823744857432,1.226870986809326,-0.1279113876764173
sample_003,case09,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.143698386991114,23.403637361954885,23.056870971816775,-0.34676639013811084
sample_003,case09,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.54102773662969,19.868543720435962,19.492455982733073,-0.37608773770288906
sample_003,case09,cord_d2,Cord D2,11.807664413452148,34.76222198486328,34.54546661376953,-0.21675537109375398
sample_003,case09,brainstem_d2,Brainstem D2,9.051507835388184,42.986631164550786,41.13034652709961,-1.856284637451175
sample_003,case09,parotid_r_mean,Parotid R mean,12.636478632146662,32.95706561695446,31.379265301636977,-1.5778003153174822
sample_003,case10,ptv_d95,PTV D95,3.5,20.62626600265503,18.755024433135986,-1.871241569519043
sample_003,case10,pvdr,PVDR,1.645898441108816,1.3483513702193544,1.2370815425258688,-0.11126982769348559
sample_003,case10,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,8.18923931996917,24.02871511232101,23.439261504278402,-0.5894536080426072
sample_003,case10,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,7.3043823211845735,20.194038153788366,19.92639087226649,-0.26764728152187445
sample_003,case10,cord_d2,Cord D2,12.623858299255371,46.41851318359375,46.22848663330078,-0.1900265502929699
sample_003,case10,brainstem_d2,Brainstem D2,12.214059333801272,43.91293853759766,42.8699055480957,-1.0430329895019597
sample_003,case10,parotid_r_mean,Parotid R mean,6.92926394216942,29.53064753214518,27.772421599879408,-1.7582259322657734
sample_004,case01,ptv_d95,PTV D95,3.5000001788139343,21.28979206085205,20.70931625366211,-0.5804758071899414
sample_004,case01,pvdr,PVDR,1.7942250613848219,1.6002161648753144,1.6138827413613688,0.013666576486054405
sample_004,case01,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.1248379276762455,24.702725544835825,24.33537786287194,-0.367347681963885
sample_004,case01,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.551478219009564,20.345904403574515,20.022653852718808,-0.32325055085570753
sample_004,case01,cord_d2,Cord D2,1.6935659074783322,14.036034164428711,13.922983093261717,-0.11305107116699453
sample_004,case01,brainstem_d2,Brainstem D2,4.724041156768799,22.071010360717775,21.871147766113282,-0.19986259460449318
sample_004,case01,parotid_r_mean,Parotid R mean,4.527316856745518,18.12889327617607,17.651165752218226,-0.47772752395784224
sample_004,case02,ptv_d95,PTV D95,3.5,21.18540487289429,20.089348602294923,-1.096056270599366
sample_004,case02,pvdr,PVDR,1.7966069888665888,1.6213068815122136,1.6423886141094337,0.021081732597220126
sample_004,case02,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.571629834635082,25.453217230793747,25.0730476872484,-0.38016954354534604
sample_004,case02,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.350267394972314,21.505674148730535,21.2046087119449,-0.3010654367856347
sample_004,case02,cord_d2,Cord D2,4.304217872619628,19.975282363891594,19.877328872680653,-0.09795349121094077
sample_004,case02,brainstem_d2,Brainstem D2,7.62433998107911,28.63493576049805,28.450109176635745,-0.18482658386230355
sample_004,case02,parotid_r_mean,Parotid R mean,0.21397229129015796,4.179513456123043,3.9754285802744858,-0.2040848758485576
sample_004,case03,ptv_d95,PTV D95,3.5000001192092896,21.674872875213623,19.2581205368042,-2.416752338409424
sample_004,case03,pvdr,PVDR,1.6557359939167076,1.5327445910553272,1.3159696006805803,-0.2167749903747469
sample_004,case03,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.893605106264787,25.972170946787397,24.927035268960203,-1.0451356778271936
sample_004,case03,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.3122657820646655,21.358127427345337,20.87550920941438,-0.48261821793095905
sample_004,case03,cord_d2,Cord D2,18.599873275756835,49.18458129882813,48.88828384399414,-0.29629745483399006
sample_004,case03,brainstem_d2,Brainstem D2,18.5877791595459,47.846352691650395,47.27332244873047,-0.573030242919927
sample_004,case03,parotid_r_mean,Parotid R mean,4.715152071943186,22.316943505797724,20.96554551558061,-1.3513979902171123
sample_004,case04,ptv_d95,PTV D95,3.4999999046325683,21.04261875152588,14.328031539916992,-6.714587211608887
sample_004,case04,pvdr,PVDR,1.9199070266211269,1.4092044835452051,1.634575128929428,0.2253706453842228
sample_004,case04,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.1157045766817415,25.329424366531917,22.850805892938673,-2.4786184735932437
sample_004,case04,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,3.8142536735420576,17.919032139574412,17.148309709179625,-0.7707224303947875
sample_004,case04,cord_d2,Cord D2,12.86361804962158,42.93479263305664,42.67558975219726,-0.2592028808593767
sample_004,case04,brainstem_d2,Brainstem D2,26.443986892700195,37.18812713623047,37.12366149902344,-0.06446563720702869
sample_004,case04,parotid_r_mean,Parotid R mean,3.353234562127277,17.13828087623673,16.088100122201322,-1.0501807540354093
sample_004,case05,ptv_d95,PTV D95,3.4999999046325683,21.21124897003174,19.82093963623047,-1.3903093338012695
sample_004,case05,pvdr,PVDR,2.0117584786890403,1.5258284566107583,1.34244577154288,-0.18338268506787836
sample_004,case05,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.226131111328786,24.55786146467168,23.685613673502473,-0.8722477911692081
sample_004,case05,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,4.913785900432322,20.136410864923697,19.672841475461674,-0.4635693894620232
sample_004,case05,cord_d2,Cord D2,17.382209701538084,47.571586761474606,47.36032608032227,-0.2112606811523392
sample_004,case05,brainstem_d2,Brainstem D2,10.529837722778321,46.334638671875,45.837275695800784,-0.4973629760742142
sample_004,case05,parotid_r_mean,Parotid R mean,7.717367107699616,29.449719771953543,27.758072117121532,-1.6916476548320105
sample_004,case06,ptv_d95,PTV D95,3.499999833106995,21.96226215362549,20.374398231506348,-1.5878639221191406
sample_004,case06,pvdr,PVDR,1.7061907148943334,1.2953830734014453,1.3178723182817955,0.0224892448803502
sample_004,case06,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.543073716337961,26.497467938142503,25.752199829340242,-0.7452681088022608
sample_004,case06,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.422456015930188,22.218108148725143,21.659567885164844,-0.5585402635602996
sample_004,case06,cord_d2,Cord D2,5.403743743896482,21.563672256469726,21.437025222778317,-0.12664703369140895
sample_004,case06,brainstem_d2,Brainstem D2,6.732566375732423,22.965348587036132,22.577448577880862,-0.38790000915527045
sample_004,case06,parotid_r_mean,Parotid R mean,5.246605821811792,26.969623051267682,26.09929326182664,-0.8703297894410404
sample_004,case07,ptv_d95,PTV D95,3.5000000953674317,21.470951652526857,19.501778984069823,-1.969172668457034
sample_004,case07,pvdr,PVDR,2.1613267665900513,1.5870906314947064,1.623315136984866,0.03622450549015954
sample_004,case07,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.415503504528602,24.852301729951677,23.955683614762826,-0.8966181151888506
sample_004,case07,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.824338141293821,21.31405298496099,20.421326025738793,-0.8927269592221982
sample_004,case07,cord_d2,Cord D2,9.003155403137207,24.9506982421875,24.818751831054687,-0.13194641113281236
sample_004,case07,brainstem_d2,Brainstem D2,8.335540504455567,24.58654495239258,24.38270149230957,-0.20384346008300724
sample_004,case07,parotid_r_mean,Parotid R mean,3.8203198885676835,19.23661512895064,18.60572607252333,-0.6308890564273106
sample_004,case08,ptv_d95,PTV D95,3.500000047683716,21.916376686096193,20.24670515060425,-1.6696715354919434
sample_004,case08,pvdr,PVDR,1.6140858790872068,1.4305776658658873,1.2224438107782816,-0.20813385508760573
sample_004,case08,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.966978740692139,25.693184325054162,24.7737089278107,-0.9194753972434633
sample_004,case08,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.200121616227579,21.4798786789575,20.85631099201815,-0.6235676869393494
sample_004,case08,cord_d2,Cord D2,12.02076622009277,44.686554412841794,44.47686630249023,-0.2096881103515642
sample_004,case08,brainstem_d2,Brainstem D2,10.299411087036132,31.62214492797852,30.787894210815434,-0.8342507171630871
sample_004,case08,parotid_r_mean,Parotid R mean,9.591219079374063,31.977327701298876,30.51678214795662,-1.460545553342257
sample_004,case09,ptv_d95,PTV D95,3.5000001430511474,21.92950096130371,20.895605850219727,-1.0338951110839822
sample_004,case09,pvdr,PVDR,1.8639824157560045,1.325810329467653,1.1986489162353018,-0.1271614132323513
sample_004,case09,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.143698386991114,25.485855243580048,25.156084535726613,-0.32977070785343443
sample_004,case09,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.54102773662969,22.119099888275876,21.77675085678702,-0.34234903148885465
sample_004,case09,cord_d2,Cord D2,11.807664413452148,35.81553573608398,35.50509017944335,-0.3104455566406301
sample_004,case09,brainstem_d2,Brainstem D2,9.051507835388184,43.35792098999024,41.330584411621096,-2.0273365783691446
sample_004,case09,parotid_r_mean,Parotid R mean,12.636478632146662,34.31334797252308,32.68991348189537,-1.6234344906277158
sample_004,case10,ptv_d95,PTV D95,3.5,22.37190580368042,20.2376766204834,-2.1342291831970215
sample_004,case10,pvdr,PVDR,1.645898441108816,1.3175143020368378,1.204704607316802,-0.11280969472003588
sample_004,case10,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,8.18923931996917,26.045321189307618,25.489083805709495,-0.5562373835981234
sample_004,case10,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,7.3043823211845735,22.43852277842521,22.191408668863783,-0.24711410956142643
sample_004,case10,cord_d2,Cord D2,12.623858299255371,46.94121353149414,46.7175405883789,-0.22367294311523978
sample_004,case10,brainstem_d2,Brainstem D2,12.214059333801272,44.268751068115236,43.18578659057617,-1.0829644775390648
sample_004,case10,parotid_r_mean,Parotid R mean,6.92926394216942,30.892548127607867,29.07865095427542,-1.813897173332446
sample_005,case01,ptv_d95,PTV D95,3.5000001788139343,12.125031232833862,11.810894250869751,-0.31413698196411133
sample_005,case01,pvdr,PVDR,1.7942250613848219,1.5932292356486735,1.60491825773454,0.01168902208586653
sample_005,case01,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.1248379276762455,15.3619372550992,15.164375329363173,-0.19756192573602682
sample_005,case01,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.551478219009564,12.191473907646499,12.01462198856977,-0.1768519190767286
sample_005,case01,cord_d2,Cord D2,1.6935659074783322,7.155646133422851,7.083709945678711,-0.07193618774414023
sample_005,case01,brainstem_d2,Brainstem D2,4.724041156768799,12.606460990905763,12.500251197814942,-0.10620979309082124
sample_005,case01,parotid_r_mean,Parotid R mean,4.527316856745518,10.533126686558578,10.270853658637614,-0.26227302792096374
sample_005,case02,ptv_d95,PTV D95,3.5,12.267427492141724,11.684445858001709,-0.5829816341400154
sample_005,case02,pvdr,PVDR,1.7966069888665888,1.5998976320547489,1.617549366360248,0.017651734305499156
sample_005,case02,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.571629834635082,15.936174838688595,15.734775308504748,-0.20139953018384738
sample_005,case02,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.350267394972314,13.156703513846038,12.996314028046681,-0.16038948579935663
sample_005,case02,cord_d2,Cord D2,4.304217872619628,11.37706794738769,11.334878654479976,-0.04218929290771456
sample_005,case02,brainstem_d2,Brainstem D2,7.62433998107911,17.058548812866213,16.98295150756836,-0.07559730529785469
sample_005,case02,parotid_r_mean,Parotid R mean,0.21397229129015796,1.7408906441746337,1.652324336104923,-0.08856630806971078
sample_005,case03,ptv_d95,PTV D95,3.5000001192092896,12.341981410980225,11.63814401626587,-0.7038373947143555
sample_005,case03,pvdr,PVDR,1.6557359939167076,1.5141741526355954,1.377950428031839,-0.1362237246037563
sample_005,case03,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.893605106264787,16.30943013737902,15.790798935073848,-0.5186312023051727
sample_005,case03,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.3122657820646655,13.082308355444525,12.832961280339491,-0.2493470751050335
sample_005,case03,cord_d2,Cord D2,18.599873275756835,29.98681365966797,29.893779373168943,-0.09303428649902656
sample_005,case03,brainstem_d2,Brainstem D2,18.5877791595459,30.184674758911136,29.9308251953125,-0.2538495635986351
sample_005,case03,parotid_r_mean,Parotid R mean,4.715152071943186,12.954098308447636,12.310376736612032,-0.643721571835604
sample_005,case04,ptv_d95,PTV D95,3.4999999046325683,11.735644149780274,8.871854496002197,-2.8637896537780776
sample_005,case04,pvdr,PVDR,1.9199070266211269,1.4860096064833102,1.6743972752450051,0.188387668761695
sample_005,case04,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.1157045766817415,14.915604428978828,13.67149697332654,-1.244107455652287
sample_005,case04,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,3.8142536735420576,10.075119047449325,9.685835655532815,-0.3892833919165106
sample_005,case04,cord_d2,Cord D2,12.86361804962158,25.78280532836914,25.68736038208008,-0.09544494628906008
sample_005,case04,brainstem_d2,Brainstem D2,26.443986892700195,30.794949569702148,30.76449981689453,-0.030449752807616193
sample_005,case04,parotid_r_mean,Parotid R mean,3.353234562127277,9.452604253364331,8.92949184986076,-0.5231124035035712
sample_005,case05,ptv_d95,PTV D95,3.4999999046325683,12.100958442687988,11.487118816375732,-0.6138396263122559
sample_005,case05,pvdr,PVDR,2.0117584786890403,1.576162498657303,1.4564327456305826,-0.11972975302672051
sample_005,case05,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.226131111328786,14.825102796808824,14.379359815836727,-0.4457429809720974
sample_005,case05,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,4.913785900432322,11.785606280271558,11.538423111742054,-0.24718316852950473
sample_005,case05,cord_d2,Cord D2,17.382209701538084,28.51989044189453,28.441654968261716,-0.07823547363281236
sample_005,case05,brainstem_d2,Brainstem D2,10.529837722778321,26.398772354125978,26.30867156982422,-0.09010078430175739
sample_005,case05,parotid_r_mean,Parotid R mean,7.717367107699616,18.0398478556161,17.3152963291515,-0.7245515264645981
sample_005,case06,ptv_d95,PTV D95,3.499999833106995,12.493976402282716,11.977835178375244,-0.5161412239074714
sample_005,case06,pvdr,PVDR,1.7061907148943334,1.3562035823469178,1.3763528798444777,0.020149297497559893
sample_005,case06,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.543073716337961,16.318515787128103,15.926653710310136,-0.3918620768179668
sample_005,case06,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.422456015930188,13.549602578198694,13.249495977335624,-0.30010660086307084
sample_005,case06,cord_d2,Cord D2,5.403743743896482,12.684473686218261,12.622411346435547,-0.062062339782714915
sample_005,case06,brainstem_d2,Brainstem D2,6.732566375732423,13.890574188232423,13.61945369720459,-0.2711204910278333
sample_005,case06,parotid_r_mean,Parotid R mean,5.246605821811792,15.609624155603274,15.15140024242979,-0.45822391317348377
sample_005,case07,ptv_d95,PTV D95,3.5000000953674317,12.215468692779542,11.279870796203614,-0.9355978965759277
sample_005,case07,pvdr,PVDR,2.1613267665900513,1.6412192279600728,1.6751146690496268,0.033895441089554
sample_005,case07,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.415503504528602,15.052164239559255,14.567038007919948,-0.4851262316393079
sample_005,case07,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.824338141293821,12.800609616542895,12.308968544358871,-0.49164107218402364
sample_005,case07,cord_d2,Cord D2,9.003155403137207,16.045610580444336,16.006577835083007,-0.039032745361328836
sample_005,case07,brainstem_d2,Brainstem D2,8.335540504455567,15.570191535949707,15.464916191101075,-0.1052753448486321
sample_005,case07,parotid_r_mean,Parotid R mean,3.8203198885676835,10.889451078935103,10.536468976916689,-0.35298210201841407
sample_005,case08,ptv_d95,PTV D95,3.500000047683716,12.621174478530884,12.063800764083862,-0.5573737144470226
sample_005,case08,pvdr,PVDR,1.6140858790872068,1.4381446209508728,1.304263506722922,-0.1338811142279508
sample_005,case08,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.966978740692139,16.180099351769417,15.71205316715727,-0.4680461846121471
sample_005,case08,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.200121616227579,13.064318785381884,12.725972658653081,-0.33834612672880304
sample_005,case08,cord_d2,Cord D2,12.02076622009277,26.2496752166748,26.17868385314941,-0.07099136352539048
sample_005,case08,brainstem_d2,Brainstem D2,10.299411087036132,20.360916824340826,19.97282012939453,-0.3880966949462952
sample_005,case08,parotid_r_mean,Parotid R mean,9.591219079374063,20.269060674339833,19.636435510654643,-0.6326251636851907
sample_005,case09,ptv_d95,PTV D95,3.5000001430511474,12.63549976348877,12.446261596679687,-0.18923816680908345
sample_005,case09,pvdr,PVDR,1.8639824157560045,1.4064842965476414,1.3214076601127247,-0.0850766364349167
sample_005,case09,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.143698386991114,15.699887572145496,15.538290264561988,-0.16159730758350754
sample_005,case09,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.54102773662969,13.562933727066179,13.383762806835884,-0.17917092023029468
sample_005,case09,cord_d2,Cord D2,11.807664413452148,20.691233901977533,20.630622940063468,-0.06061096191406534
sample_005,case09,brainstem_d2,Brainstem D2,9.051507835388184,23.846481323242188,23.195427703857426,-0.6510536193847614
sample_005,case09,parotid_r_mean,Parotid R mean,12.636478632146662,22.64230207770762,21.964530351426866,-0.6777717262807528
sample_005,case10,ptv_d95,PTV D95,3.5,12.925267696380615,12.341142177581787,-0.5841255187988281
sample_005,case10,pvdr,PVDR,1.645898441108816,1.3539310113621834,1.2790894123781993,-0.07484159898398413
sample_005,case10,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,8.18923931996917,16.543883466385278,16.26573303093636,-0.27815043544891793
sample_005,case10,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,7.3043823211845735,14.101810853959549,13.973596323576926,-0.12821453038262298
sample_005,case10,cord_d2,Cord D2,12.623858299255371,27.854545974731444,27.77718032836914,-0.0773656463623027
sample_005,case10,brainstem_d2,Brainstem D2,12.214059333801272,25.64632049560547,25.37395202636719,-0.2723684692382804
sample_005,case10,parotid_r_mean,Parotid R mean,6.92926394216942,18.334917002976542,17.580506835320982,-0.7544101676555606
sample_006,case01,ptv_d95,PTV D95,3.5000001788139343,19.256340980529785,18.736726760864258,-0.5196142196655273
sample_006,case01,pvdr,PVDR,1.7942250613848219,1.370437332421345,1.3816189665146474,0.011181634093302417
sample_006,case01,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.1248379276762455,22.57773463046493,22.27513941033067,-0.3025952201342612
sample_006,case01,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.551478219009564,18.857981827416776,18.587769301310328,-0.2702125261064481
sample_006,case01,cord_d2,Cord D2,1.6935659074783322,12.7630224609375,12.628643569946288,-0.13437889099121136
sample_006,case01,brainstem_d2,Brainstem D2,4.724041156768799,20.009529876708985,19.84757667541504,-0.16195320129394375
sample_006,case01,parotid_r_mean,Parotid R mean,4.527316856745518,16.758916826922484,16.33135164241598,-0.42756518450650205
sample_006,case02,ptv_d95,PTV D95,3.5,19.09724655151367,18.153040885925293,-0.9442056655883775
sample_006,case02,pvdr,PVDR,1.7966069888665888,1.3833636726031533,1.3995590195138417,0.016195346910688357
sample_006,case02,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.571629834635082,23.195282448526363,22.889070627635697,-0.3062118208906668
sample_006,case02,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.350267394972314,19.97966975884739,19.72512785676125,-0.2545419020861388
sample_006,case02,cord_d2,Cord D2,4.304217872619628,18.43152633666991,18.318076934814446,-0.11344940185546548
sample_006,case02,brainstem_d2,Brainstem D2,7.62433998107911,24.763702926635744,24.596845474243164,-0.16685745239258054
sample_006,case02,parotid_r_mean,Parotid R mean,0.21397229129015796,3.7352081773257013,3.537511305134706,-0.19769687219099552
sample_006,case03,ptv_d95,PTV D95,3.5000001192092896,19.291805267333984,17.57572603225708,-1.7160792350769043
sample_006,case03,pvdr,PVDR,1.6557359939167076,1.3297886684682438,1.1603764213944674,-0.16941224707377645
sample_006,case03,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.893605106264787,23.620231693149368,22.772976339109064,-0.8472553540403034
sample_006,case03,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.3122657820646655,19.8495752046436,19.434002214442046,-0.4155729902015537
sample_006,case03,cord_d2,Cord D2,18.599873275756835,36.04831787109375,35.764136505126956,-0.2841813659667949
sample_006,case03,brainstem_d2,Brainstem D2,18.5877791595459,36.07319869995117,35.61500015258789,-0.45819854736328125
sample_006,case03,parotid_r_mean,Parotid R mean,4.715152071943186,19.7285245278869,18.65184795302574,-1.0766765748611604
sample_006,case04,ptv_d95,PTV D95,3.4999999046325683,18.826518058776855,13.362140274047853,-5.4643777847290025
sample_006,case04,pvdr,PVDR,1.9199070266211269,1.3113322331249893,1.4868032680490668,0.17547103492407756
sample_006,case04,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.1157045766817415,22.366054079878076,20.479976781048855,-1.8860772988292211
sample_006,case04,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,3.8142536735420576,16.346408620930564,15.694508454092666,-0.6519001668378976
sample_006,case04,cord_d2,Cord D2,12.86361804962158,32.17689559936523,31.89108932495117,-0.28580627441406037
sample_006,case04,brainstem_d2,Brainstem D2,26.443986892700195,35.91782806396485,35.81141967773438,-0.10640838623046989
sample_006,case04,parotid_r_mean,Parotid R mean,3.353234562127277,15.528187559108542,14.67446443384344,-0.8537231252651019
sample_006,case05,ptv_d95,PTV D95,3.4999999046325683,19.02124614715576,17.81602725982666,-1.2052188873290994
sample_006,case05,pvdr,PVDR,2.0117584786890403,1.3662023634228353,1.2209093608118284,-0.14529300261100686
sample_006,case05,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.226131111328786,22.22592052610927,21.516081426859675,-0.7098390992495958
sample_006,case05,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,4.913785900432322,18.600319987960997,18.205708029419903,-0.39461195854109476
sample_006,case05,cord_d2,Cord D2,17.382209701538084,34.58548843383789,34.33442855834961,-0.2510598754882807
sample_006,case05,brainstem_d2,Brainstem D2,10.529837722778321,33.122100067138675,32.68401184082031,-0.43808822631836364
sample_006,case05,parotid_r_mean,Parotid R mean,7.717367107699616,24.635924830581203,23.362422544305975,-1.273502286275228
sample_006,case06,ptv_d95,PTV D95,3.499999833106995,19.05529193878174,18.051171684265135,-1.0041202545166037
sample_006,case06,pvdr,PVDR,1.7061907148943334,1.229050111518514,1.24975232643884,0.02070221492032598
sample_006,case06,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.543073716337961,23.765443104403634,23.173348436012144,-0.5920946683914892
sample_006,case06,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.422456015930188,20.612742988151584,20.144671642157853,-0.46807134599373157
