repeat_id,seed,history_scale,histories_base,histories_spot,repeat_root,plan_id,case_label,site_group,mode,mode_label,mean_gammah2ax_peak,mean_gammah2ax_valley,mean_tunel_peak,mean_tunel_valley,cytokine_global_auc,cytokine_peak_roi_auc,cytokine_valley_roi_auc
seed11_hist0p5,11,0.5,500000,1000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist0p5,case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,bystander_with_sink,"Bystander, anatomical vascular sink",0.7522630095481873,0.4829797148704529,0.9163947701454163,0.8144083619117737,126.42233276367188,1095.8406982421875,997.46826171875
seed11_hist0p5,11,0.5,500000,1000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist0p5,case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,physical_only,Physical-only,0.6134472489356995,0.2454000562429428,0.6134472489356995,0.2454000562429428,0.0,0.0,0.0
seed11_hist0p5,11,0.5,500000,1000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist0p5,case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,bystander_no_sink,"Bystander, no vascular sink",0.7509027719497681,0.4748777747154236,0.9530941843986511,0.8341028094291687,113.93748474121094,1502.096435546875,1120.16064453125
seed11_hist0p5,11,0.5,500000,1000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist0p5,case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,bystander_with_sink,"Bystander, anatomical vascular sink",0.7494399547576904,0.47682443261146545,0.9173538684844971,0.8234854936599731,107.67919158935547,1173.775146484375,1052.66064453125
seed11_hist0p5,11,0.5,500000,1000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist0p5,case10,Composite oropharynx + upper-neck very bulky tumour,composite_oropharynx_upper_neck,physical_only,Physical-only,0.6105203032493591,0.2694195806980133,0.6105203032493591,0.2694195806980133,0.0,0.0,0.0
seed11_hist0p5,11,0.5,500000,1000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist0p5,case10,Composite oropharynx + upper-neck very bulky tumour,composite_oropharynx_upper_neck,bystander_no_sink,"Bystander, no vascular sink",0.7516095638275146,0.493508905172348,0.9596861600875854,0.8587881326675415,179.92530822753906,1611.891357421875,1230.44189453125
seed11_hist0p5,11,0.5,500000,1000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist0p5,case10,Composite oropharynx + upper-neck very bulky tumour,composite_oropharynx_upper_neck,bystander_with_sink,"Bystander, anatomical vascular sink",0.7495455741882324,0.493684321641922,0.9238264560699463,0.8401971459388733,167.82521057128906,1228.6771240234375,1109.6505126953125
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case01,Right sinonasal / maxillary bulky ellipsoid,sinonasal_midface,physical_only,Physical-only,0.6353438496589661,0.27645042538642883,0.6353438496589661,0.27645042538642883,0.0,0.0,0.0
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case01,Right sinonasal / maxillary bulky ellipsoid,sinonasal_midface,bystander_no_sink,"Bystander, no vascular sink",0.7710409760475159,0.5050503611564636,0.9650310277938843,0.8347786068916321,74.9894790649414,1674.595703125,1073.0362548828125
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case01,Right sinonasal / maxillary bulky ellipsoid,sinonasal_midface,bystander_with_sink,"Bystander, anatomical vascular sink",0.7710414528846741,0.5046114921569824,0.9650096297264099,0.8276647925376892,72.63175964355469,1674.120361328125,1053.7696533203125
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,physical_only,Physical-only,0.608859658241272,0.23697154223918915,0.608859658241272,0.23697154223918915,0.0,0.0,0.0
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,bystander_no_sink,"Bystander, no vascular sink",0.7534673810005188,0.47219333052635193,0.962984025478363,0.8257791996002197,98.32349395751953,1686.77880859375,1077.3209228515625
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,bystander_with_sink,"Bystander, anatomical vascular sink",0.7534713745117188,0.4716376066207886,0.962864875793457,0.8161807060241699,94.81243896484375,1684.1597900390625,1049.44580078125
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,physical_only,Physical-only,0.6042805314064026,0.2802644968032837,0.6042805314064026,0.2802644968032837,0.0,0.0,0.0
