plan_id,case_label,site_group,mode,mode_label,ptv_d95,pvdr,spill_shell_0_5_mean,spill_shell_5_15_mean,cord_d2,brainstem_d2,parotid_r_mean,gtv_d95,thyroid_mean,body_dmax,parotid_l_mean,spill_shell_15_30_mean,outside_gtv_d2,oar_adjacent_outside_gtv_mean,ptv_valley_outside_gtv_mean,peak_mean,valley_mean,peak_voxels,valley_voxels,risk_score,rank
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,bystander_no_sink,"Bystander, no vascular sink",16.54467067718506,1.4327219541421659,20.24869668143945,14.107671305259876,34.65322708129882,33.658769073486326,13.379628922240903,21.029537010192872,20.210416978357745,41.30665588378906,12.199088903870246,8.439695124019016,24.412416610717763,15.380266120928797,20.240718354720922,35.18956332653761,24.561334615415426,256,13699,-0.5539972242755944,4
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,bystander_with_sink,"Bystander, anatomical vascular sink",11.66755542755127,1.6512384360055499,18.261246982068176,13.473612699890904,34.434986724853516,33.60918014526367,12.510069249856352,11.840228843688966,19.95705029248453,41.129798889160156,11.30699057530875,8.19670997072566,24.267075347900384,14.698394599138938,18.25069884961864,34.971249379217625,21.178800478878923,256,13699,-2.381072727417319,4
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,physical_only,Physical-only,3.4999999046325683,2.0117584786890403,6.226131111328786,4.913785900432322,17.382209701538084,10.529837722778321,7.717367107699616,3.8106948733329773,5.361402574153876,23.051963806152344,1.7204651635102552,3.643718089623293,14.27351491928102,5.874452227000148,6.226131111328786,13.806424663238918,6.862863912091404,776,18122,-0.8603046842174225,5
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,bystander_no_sink,"Bystander, no vascular sink",16.806746864318846,1.5466353253602194,19.754487195729975,16.00974442301037,38.423173370361326,36.99072296142578,23.76423561982434,19.60130262374878,16.82308415510337,44.054195404052734,10.092565247506807,12.266201505927034,24.338680801391604,16.878578154989466,19.754487195729975,36.30315295199758,23.472341771026333,776,18122,0.7568551036341278,5
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,bystander_with_sink,"Bystander, anatomical vascular sink",15.779512023925781,1.3887010010339311,19.056519663473466,15.631967569101388,38.23408599853516,36.6491584777832,22.469392899792602,18.199416637420654,16.734323178282462,39.01308822631836,9.488634193304813,12.083707088353094,23.742604103088393,16.23304560832144,19.056519663473466,31.06943653047699,22.37302090755665,776,18122,1.2269434482433395,6
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,physical_only,Physical-only,3.499999833106995,1.7061907148943334,7.543073716337961,6.422456015930188,5.403743743896482,6.732566375732423,5.246605821811792,3.659237813949585,10.82258131039032,20.705089569091797,0.2381690007380464,5.015193713692018,13.890360832214348,4.3800665012154365,7.543073716337961,13.861065228780111,8.123983507692776,237,16899,1.445279533608693,7
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,bystander_no_sink,"Bystander, no vascular sink",17.412876319885253,1.3154138053590771,21.440702790648515,17.844183753084778,17.111730804443358,18.391603775024414,21.496961381700302,19.382402801513674,21.369519948221214,39.41007995605469,3.17851616204387,14.546693075710714,24.34576873779297,13.654870558445753,21.440702790648515,33.74117097170544,25.65061339195455,237,16899,1.084720100925496,6
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,bystander_with_sink,"Bystander, anatomical vascular sink",16.297881889343262,1.3377487323565418,20.848370720144185,17.39160282399733,16.96943649291992,18.05999809265137,20.782114882421013,18.45281867980957,21.31500264956117,39.4096565246582,2.9853436619344382,14.210158305379144,24.197338485717772,13.058664326887856,20.848370720144185,33.74116656146472,25.222349866874627,237,16899,0.16475915691495197,5
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,physical_only,Physical-only,3.5000000953674317,2.1613267665900513,6.415503504528602,5.824338141293821,9.003155403137207,8.335540504455567,3.8203198885676835,3.6924392938613892,7.974017617503187,21.14145851135254,5.449974843227502,4.396317056972474,12.118023223876953,5.312555811819674,6.415503504528602,13.689966307953,6.334056709782856,512,16591,-5.394933681127745,1
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,bystander_no_sink,"Bystander, no vascular sink",17.022136306762697,1.6078008464248654,20.013953055616337,17.043282790755956,20.333578796386718,19.95309379577637,15.15326377695257,19.522709941864015,20.194976523195628,42.90214538574219,16.862945859119147,14.372392331579647,22.890210037231448,16.361144162160333,20.013953055616337,37.18677378445864,23.128967662349357,512,16591,-4.069460673549752,2
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,bystander_with_sink,"Bystander, anatomical vascular sink",15.509829330444337,1.6447192193444216,19.28718783307964,16.3113551645209,20.235632019042967,19.748153228759765,14.617376993160056,18.42387990951538,20.117699478432858,42.896568298339844,16.384247427275685,13.861173928431104,22.842713584899908,15.542390753006535,19.28718783307964,37.1782404743135,22.60461240863507,512,16591,-4.272401965134968,3
case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,physical_only,Physical-only,3.500000047683716,1.6140858790872068,7.966978740692139,6.200121616227579,12.02076622009277,10.299411087036132,9.591219079374063,3.592278242111206,7.946613831047673,32.78679275512695,3.3732984294795028,4.713630612688714,12.84454288482666,6.286034142269991,7.966978740692139,13.970378084517579,8.65528796548178,769,24790,3.5463851799403843,8
case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,bystander_no_sink,"Bystander, no vascular sink",17.421894550323486,1.4365916380539407,20.923706088867586,17.23157255274387,35.91926742553711,25.808212890625,26.112156839081734,19.828620529174806,24.116640439343527,42.08441162109375,13.264312158449732,14.947177265240757,23.444123458862308,17.849183326806937,20.923706088867586,36.512502727334926,25.416062407822512,769,24790,1.9149165220813074,7
case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,bystander_with_sink,"Bystander, anatomical vascular sink",16.45910987854004,1.2569070448772695,20.190831645444142,16.72065450452765,35.7088720703125,25.244690856933595,24.990359816888365,18.4720890045166,23.928658379120723,41.969146728515625,12.700210693629101,14.665781947839815,23.144090270996095,17.161984657356395,20.190831645444142,30.430770303555057,24.210835978349113,769,24790,2.4870005939064397,7
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,physical_only,Physical-only,3.5000001430511474,1.8639824157560045,7.143698386991114,6.54102773662969,11.807664413452148,9.051507835388184,12.636478632146662,3.776699423789978,4.880332584351578,23.630250930786133,0.05150733873756094,4.826998070678374,15.186213493347172,5.219489985142696,7.143698386991114,14.765553460345172,7.921508988246799,745,23265,1.0582620183395424,6
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,bystander_no_sink,"Bystander, no vascular sink",17.47030601501465,1.3517219097338815,20.623940626933976,17.806077909374306,28.524947967529286,34.27045547485352,28.35857380568379,19.724883937835692,16.820238675864488,44.41878128051758,1.6538375079631806,14.042290303230413,24.41628059387207,15.030362447725764,20.623940626933976,34.75170909958398,25.709214927518392,745,23265,3.168283690596607,9
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,bystander_with_sink,"Bystander, anatomical vascular sink",16.978223037719726,1.239962382307313,20.362246344644774,17.530396896198592,28.192516860961906,32.899916076660155,27.127560609759705,18.58811206817627,16.733787189696226,43.64860534667969,1.3715242201631719,13.837427668115113,24.021983871459963,14.487491341132083,20.362246344644774,30.906937874403575,24.92570606609224,745,23265,3.6726378504176784,9
case10,Composite oropharynx + upper-neck very bulky tumour,composite_oropharynx_upper_neck,physical_only,Physical-only,3.5,1.645898441108816,8.18923931996917,7.3043823211845735,12.623858299255371,12.214059333801272,6.92926394216942,3.789829444885254,6.470446024147718,53.71074295043945,11.025258737621886,5.723209473051944,16.443399276733395,9.552665634896519,8.18923931996917,14.210520298235455,8.633898631474521,1039,45740,4.925447467562638,10
case10,Composite oropharynx + upper-neck very bulky tumour,composite_oropharynx_upper_neck,bystander_no_sink,"Bystander, no vascular sink",17.833629608154297,1.3295297175528928,21.293975922073646,18.18937002099716,37.7400454711914,35.307710571289064,24.835561937274356,20.1844425201416,24.814007900816737,60.00326919555664,27.38554714087284,16.051049324318765,26.067360534667966,21.201011615821443,21.293975922073646,36.198509651382345,27.22655174493477,1039,45740,4.460510653316653,10
case10,Composite oropharynx + upper-neck very bulky tumour,composite_oropharynx_upper_neck,bystander_with_sink,"Bystander, anatomical vascular sink",16.569029331207275,1.2309191876236276,20.85175973480971,17.989803620334182,37.59972213745117,34.541155700683596,23.44734184958718,17.863657379150393,24.574766504506208,59.94914245605469,26.075503709581163,16.03612033800361,25.889022216796874,20.92542444081582,20.85175973480971,31.794866981359487,25.83018227438766,1039,45740,5.597071828594555,10
