plan_id,case_label,site_group,model_id,model_label,ptv_d95,pvdr,spill_shell_0_5_mean,spill_shell_5_15_mean,cord_d2,brainstem_d2,parotid_r_mean,gtv_d95,thyroid_mean,body_dmax,parotid_l_mean,spill_shell_15_30_mean,outside_gtv_d2,oar_adjacent_outside_gtv_mean,ptv_valley_outside_gtv_mean,peak_mean,valley_mean,peak_voxels,valley_voxels,risk_score,rank,repeat_id,seed,history_scale,model_risk_score,model_rank_within_case
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,no_sink,"Bystander, no vascular sink",17.022136306762697,1.6078008464248654,20.013953055616337,17.043282790755956,20.333578796386718,19.95309379577637,15.15326377695257,19.522709941864015,20.194976523195628,42.90214538574219,16.862945859119147,14.372392331579647,22.890210037231448,16.361144162160333,20.013953055616337,37.18677378445864,23.128967662349357,512.0,16591.0,-3.4524799321795814,2.0,seed33_hist1p0,33,1.0,3.6132692491430367,7
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",15.509829330444337,1.6447192193444216,19.28718783307964,16.3113551645209,20.235632019042967,19.748153228759765,14.617376993160056,18.42387990951538,20.117699478432858,42.896568298339844,16.384247427275685,13.861173928431104,22.842713584899908,15.542390753006535,19.28718783307964,37.1782404743135,22.60461240863507,512.0,16591.0,-3.313489376345807,2.0,seed33_hist1p0,33,1.0,-0.4594667954415602,3
case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,no_sink,"Bystander, no vascular sink",16.737068939208985,1.6522619288332914,20.093314721453996,16.765819368572565,15.539184875488282,22.8725318145752,3.685600192137439,19.624007415771484,20.53462317558265,40.8929328918457,16.966355493333605,12.018791338363531,24.21111717224121,13.322596082354817,20.093314721453996,38.040777842203774,23.023454803600927,525.0,18031.0,-3.492161646249699,1.0,seed33_hist2p0,33,2.0,2.757028939062688,7
case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",15.812744569778442,1.6735901651973664,19.789698317917214,16.526877930871,15.470749206542969,22.67543090820313,3.4785477992260097,18.774665451049806,20.475238690804403,40.87867736816406,16.51913843636561,11.799246338015612,24.19477958679198,12.693933785456881,19.789698317917214,38.02595636276972,22.721187751653236,525.0,18031.0,-2.7379043393097335,2.0,seed33_hist2p0,33,2.0,1.0751243594965862,3
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,no_sink,"Bystander, no vascular sink",16.78180503845215,1.567440498445826,20.362162616889076,16.38424159597515,40.531073760986324,39.14961471557617,17.191479733014347,19.99885196685791,17.88977316068053,41.885536193847656,19.38309633659594,12.632592755152269,24.606099166870116,18.393163118914934,20.362162616889076,37.96209657868702,24.219162779274757,793.0,18035.0,3.710950146039135,6.0,seed33_hist2p0,33,2.0,2.8166856547104455,6
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",15.248145341873169,1.380583176032533,19.526137238906355,15.984929924139758,40.344477233886714,38.636809539794925,16.103152317470975,16.8416690826416,17.79252906480441,40.85708999633789,18.353150512232926,12.428361195659084,23.930426750183106,17.831637974715708,19.526137238906355,31.49279800549732,22.811228292669853,793.0,18035.0,5.151878655703696,6.0,seed33_hist2p0,33,2.0,0.8667370869876505,4
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,no_sink,"Bystander, no vascular sink",16.504054641723634,1.4504905519850995,19.98396035030732,14.002770045107189,34.257347106933594,30.422920989990235,12.553477715964268,20.98291645050049,20.291059315389155,40.16897201538086,12.181600262420346,8.522807471690404,23.67929084777832,15.138117433703773,19.975041368483648,35.187181442976,24.258814643652684,256.0,13699.0,0.7611101801499154,4.0,seed33_hist2p0,33,2.0,3.5520067764084162,7
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,true_vessel_sink,"Bystander, anatomical vascular sink",11.538108825683594,1.6752455954231846,17.987660217313472,13.36624991644155,34.03117462158203,30.351481323242187,11.660497715497257,11.815532207489014,20.03430771015746,39.972782135009766,11.293964321444733,8.278346024211283,23.45419166564941,14.45186491260295,17.976160515146834,34.963625997304916,20.870746410452576,256.0,13699.0,-1.853548759998303,3.0,seed33_hist2p0,33,2.0,-1.9700307140311732,2
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,no_sink,"Bystander, no vascular sink",16.360096740722657,1.5833332936566251,19.15608876957882,15.645068734753087,37.964706878662106,37.509357910156254,22.343670259340843,19.108009815216064,17.13411335605586,42.805572509765625,9.111499932799676,11.880413266173404,23.145333061218263,16.34283637750488,19.15608876957882,36.2626384877667,22.90271961882393,776.0,18122.0,2.719982446673249,5.0,seed33_hist2p0,33,2.0,2.6089346715201236,6
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",15.148107051849365,1.421553360812993,18.459509707755036,15.271375282938227,37.76780517578125,37.29950164794922,21.009262653312298,17.668684482574463,17.04704696401354,38.24464797973633,8.506851137527311,11.698644253957646,22.579413261413574,15.701653713406955,18.459509707755036,30.989478932213537,21.799729638351746,776.0,18122.0,2.943744576273823,5.0,seed33_hist2p0,33,2.0,2.174449403765019,4
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,no_sink,"Bystander, no vascular sink",16.82112522125244,1.399677083396301,19.761396158647866,16.2134060692447,14.979894485473631,16.546494827270507,20.166970913819593,19.135848617553712,17.826871372966945,38.54764938354492,2.2047730609624074,13.012842261450961,21.380654907226546,12.057438893960072,19.761396158647866,33.664090772218344,24.051326674959054,237.0,16899.0,-0.6866434958882649,3.0,seed33_hist2p0,33,2.0,4.1948119216022395,7
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",15.33728313446045,1.4246060758317436,19.175167124589688,15.76900601924877,14.858139419555664,16.11042304992676,19.506930723093976,18.03898391723633,17.767327702820484,38.547645568847656,2.054172793060842,12.694749348404322,21.32278518676757,11.481258100803222,19.175167124589688,33.664087207005494,23.630453202546548,237.0,16899.0,-0.2733082495871437,4.0,seed33_hist2p0,33,2.0,0.22555019696994777,3
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,no_sink,"Bystander, no vascular sink",16.530818939208984,1.6269544533744311,19.40129817429257,16.188591990032066,17.615412292480467,17.278645629882813,14.185086766637937,19.18862066268921,19.479529794155628,41.66267776489258,14.77762996403858,13.75382926727674,23.41458408355714,15.354723667318478,19.40129817429257,37.23047373816371,22.883537803375372,512.0,16591.0,-3.0132376307243702,2.0,seed33_hist2p0,33,2.0,3.5693117022488567,7
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",14.472427940368652,1.663952070509559,18.68461803514419,15.466302035772578,17.49026741027832,17.137599563598634,13.665437641529122,18.084833240509035,19.403694017014637,41.66017532348633,14.297115150605789,13.251225773972989,23.40872955322266,14.546282037874958,18.68461803514419,37.22265427187085,22.370027918215218,512.0,16591.0,-3.230861883082315,1.0,seed33_hist2p0,33,2.0,0.1364567594746928,3
case02,Left maxillary sinus crescent abutting orbit,,ap_flip_sink,"Bystander, anterior-posterior flipped vessel sink",17.53053045272827,1.295867052033329,22.605143301310648,19.553343332544447,20.993866500854487,29.946225738525392,6.594657630390591,20.52841720581055,20.67786074865713,41.89765930175781,18.312096366497002,15.538866594963373,28.811358642578124,14.89945171314814,22.605143301310648,33.07668804713658,25.524754252557276,525,18031,,,seed11_hist0p5,11,0.5,2.68850115730639,7
case02,Left maxillary sinus crescent abutting orbit,,si_flip_sink,"Bystander, superior-inferior flipped vessel sink",16.977464199066162,1.5118352497343566,22.500613516902618,19.49830513748208,20.99519607543945,29.812613220214846,6.87228521554157,20.442069625854494,21.74687774705444,44.093994140625,18.563404744080824,15.42702352769197,29.031592178344713,15.23827548103724,22.500613516902618,38.78421505882626,25.653731162599236,525,18031,,,seed11_hist0p5,11,0.5,1.4044990409024787,5
case02,Left maxillary sinus crescent abutting orbit,,local_dropout_sink_20mm,"Bystander, local vessel dropout within 20 mm of GTV",18.010209846496583,1.4897944716213196,22.945310965780276,19.85367959485945,20.87610206604004,30.07238952636719,6.693378029447613,21.267693710327148,21.67376749139083,44.411277770996094,18.5464781443278,15.5784314711975,29.066532516479487,15.09539350143191,22.945310965780276,38.80483999343146,26.047109673591933,525,18031,,,seed11_hist0p5,11,0.5,0.9580212839060291,3
case02,Left maxillary sinus crescent abutting orbit,,randomized_displacement_sink,"Bystander, randomized anatomy-constrained vessel displacement",17.98046655654907,1.490132346247215,22.934484291935274,19.801676160244398,20.563979187011718,30.066273269653323,6.95850413351348,21.267693710327148,21.73742262128706,44.411163330078125,18.30454297884546,15.616476360376058,29.067794799804684,15.096427473148893,22.934484291935274,38.804751841227215,26.041144559376914,525,18031,,,seed11_hist0p5,11,0.5,1.252027550330185,4
case02,Left maxillary sinus crescent abutting orbit,,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",16.521974563598633,1.4738204383304856,21.492946215197204,18.725664398863756,19.984480667114255,28.509928359985352,6.362997627980781,19.543753814697265,20.592835136980465,41.89506149291992,17.74973140100036,14.832655282734999,28.05524940490722,14.559988833630781,21.492946215197204,35.81771116710844,24.30262889262279,525,18031,,,seed11_hist0p5,11,0.5,-9.404272369930235,1
case03,Base-of-tongue / oropharynx bilobed central mass,,ap_flip_sink,"Bystander, anterior-posterior flipped vessel sink",14.546973705291748,1.5998149796059182,20.206839000697187,17.179515879469097,38.92358917236328,37.450958251953125,16.503072663509485,16.603782653808594,18.234953883262612,43.49276351928711,19.826112015078767,13.727570879982123,25.251796607971194,18.713374466718076,20.206839000697187,37.72444137679072,23.580502656678068,793,18035,,,seed11_hist0p5,11,0.5,0.4878168723909489,3
case03,Base-of-tongue / oropharynx bilobed central mass,,si_flip_sink,"Bystander, superior-inferior flipped vessel sink",16.384653091430664,1.3016687169730758,20.888021399798582,17.438619650406338,38.83819549560547,37.112069549560545,16.614318583710023,18.3079665184021,19.326929381757328,39.896209716796875,19.945677067535094,13.746001453963455,24.78730869293213,19.434549051000456,20.888021399798582,31.619239393429076,24.291310823661057,793,18035,,,seed11_hist0p5,11,0.5,3.3192198450133588,7
case03,Base-of-tongue / oropharynx bilobed central mass,,local_dropout_sink_20mm,"Bystander, local vessel dropout within 20 mm of GTV",17.390149116516113,1.5265195515099894,21.323755815416355,17.717873957317796,38.92907775878906,37.458449859619144,16.921737815394547,20.291781425476074,19.287093383978025,43.85106658935547,20.210515128241646,13.771991924642562,25.244352989196777,19.371577737247858,21.323755815416355,38.07241419855914,24.94066594882391,793,18035,,,seed11_hist0p5,11,0.5,2.568196154148929,5
case03,Base-of-tongue / oropharynx bilobed central mass,,randomized_displacement_sink,"Bystander, randomized anatomy-constrained vessel displacement",16.182848930358887,1.389851040258348,20.74055652881789,17.352077371026628,31.98439643859863,34.571069488525396,16.91365774135397,17.538478565216064,19.314978781130293,43.80791473388672,19.826716222666732,13.772954823916056,24.75493629455567,19.02358894924673,20.74055652881789,33.32604440614525,23.9781411394638,793,18035,,,seed11_hist0p5,11,0.5,-1.9592203667726125,2
case03,Base-of-tongue / oropharynx bilobed central mass,,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",15.929063320159912,1.5252200180893247,19.773824704089773,16.568703520098786,35.6705615234375,34.33282104492188,15.595316748185592,18.595652961730956,18.09224730896138,40.854618072509766,18.942661584025682,13.011706308896793,24.13491622924805,18.371542180428005,19.773824704089773,35.13588133976709,23.036598604168958,793,18035,,,seed11_hist0p5,11,0.5,-8.219948549932218,1
